"iso3","anio","valor_en_ton"
"MEX","1998","4.023621"
"MEX","1999","4.0096645"
"MEX","2000","4.0023623"
"MEX","2001","4.1021533"
"MEX","2002","4.0677557"
"MEX","2003","4.2583475"
"MEX","2004","4.2214255"
"MEX","2005","4.39713"
"MEX","2006","4.441561"
"MEX","2007","4.3742833"
"MEX","2008","4.313347"
"MEX","2009","4.146058"
"MEX","2010","4.057475"
"MEX","2011","4.2348022"
"MEX","2012","4.332987"
"MEX","2013","4.2244205"
"MEX","2014","4.076545"
"MEX","2015","3.9910128"
"MEX","2016","3.9482622"
"MEX","2017","3.7904897"
"MEX","2018","3.792204"
"MEX","2019","3.744022"
"MEX","2020","3.5102782"
"MEX","2021","3.6998608"
"MEX","2022","4.0153365"
"MEX","1891","0.044495516"
"MEX","1892","0.048828393"
"MEX","1893","0.044170585"
"MEX","1894","0.044140007"
"MEX","1895","0.03995755"
"MEX","1896","0.046096962"
"MEX","1897","0.05406588"
"MEX","1898","0.0569786"
"MEX","1899","0.057622105"
"MEX","1900","0.07542912"
"MEX","1901","0.09780385"
"MEX","1902","0.10518564"
"MEX","1903","0.113858074"
"MEX","1904","0.12448466"
"MEX","1905","0.12254543"
"MEX","1906","0.13652456"
"MEX","1907","0.1595278"
"MEX","1908","0.26316717"
"MEX","1909","0.25595525"
"MEX","1910","0.28649017"
"MEX","1911","0.5775545"
"MEX","1912","0.592863"
"MEX","1913","0.80741984"
"MEX","1914","0.6981197"
"MEX","1915","0.98650604"
"MEX","1916","1.1855552"
"MEX","1917","1.8048993"
"MEX","1918","2.1178455"
"MEX","1919","2.8329973"
"MEX","1920","5.2290063"
"MEX","1921","6.141397"
"MEX","1922","5.753762"
"MEX","1923","4.776592"
"MEX","1924","4.4368653"
"MEX","1925","3.6790686"
"MEX","1926","2.8393362"
"MEX","1927","1.9918103"
"MEX","1928","1.4873233"
"MEX","1929","1.3477188"
"MEX","1930","1.2211082"
"MEX","1931","0.9878103"
"MEX","1932","0.93924785"
"MEX","1933","0.9543785"
"MEX","1934","1.0586537"
"MEX","1935","1.1802378"
"MEX","1936","1.189099"
"MEX","1937","1.3254356"
"MEX","1938","1.2695065"
"MEX","1939","1.1616024"
"MEX","1940","1.1614698"
"MEX","1941","1.0980154"
"MEX","1942","0.8965641"
"MEX","1943","0.87078136"
"MEX","1944","0.8892724"
"MEX","1945","0.96650314"
"MEX","1946","1.0590736"
"MEX","1947","1.1733247"
"MEX","1948","1.1795105"
"FSM","1992","1.3173709"
"FSM","1993","1.3475288"
"FSM","1994","1.4136581"
"FSM","1995","1.6270278"
"FSM","1996","1.6534594"
"FSM","1997","1.7470851"
"FSM","1998","1.8085871"
"FSM","1999","1.7079594"
"FSM","2000","1.6069456"
"FSM","2001","1.4726162"
"FSM","2002","1.3412259"
"FSM","2003","1.4417328"
"FSM","2004","1.2821879"
"FSM","2005","1.0566976"
"FSM","2006","1.0296147"
"FSM","2007","1.204086"
"FSM","2008","1.0110562"
"FSM","2009","1.3585213"
"FSM","2010","0.95340407"
"FSM","2011","1.086666"
"FSM","2012","1.1508389"
"FSM","2013","1.2481402"
"FSM","2014","1.2432983"
"FSM","2015","1.3052604"
"FSM","2016","1.2998345"
"FSM","2017","1.2938673"
"FSM","2018","1.2879895"
"FSM","2019","1.3157139"
"FSM","2020","1.3071826"
"FSM","2021","1.3516612"
"FSM","2022","1.3243006"
"MDA","1949","2.6930828"
"MDA","1950","2.9560957"
"MDA","1951","3.1250377"
"MDA","1952","3.2613168"
"MDA","1953","3.3588374"
"MDA","1954","3.5675583"
"MDA","1955","3.930893"
"MDA","1956","4.1861377"
"MDA","1957","4.449609"
"MDA","1958","4.615653"
"MDA","1959","4.721161"
"MDA","1960","4.7891364"
"MDA","1961","4.8192177"
"MDA","1962","4.947167"
"MDA","1963","5.198535"
"MDA","1964","5.430289"
"MDA","1965","5.671051"
"MDA","1966","5.9037957"
"MDA","1967","6.092063"
"MDA","1968","6.186537"
"MDA","1969","6.3679876"
"MDA","1970","6.6269145"
"MDA","1971","6.959024"
"MDA","1972","7.2478175"
"MDA","1973","7.478838"
"MDA","1974","7.6865225"
"MDA","1975","7.9982114"
"MDA","1976","8.219261"
"MDA","1977","8.415253"
"MDA","1978","8.62238"
"MDA","1979","8.61416"
"MDA","1980","8.874127"
"MDA","1981","8.63577"
"MDA","1982","8.713585"
"MDA","1983","8.756628"
"MDA","1984","8.749669"
"MDA","1985","9.337196"
"MDA","1986","8.939773"
"MDA","1987","8.55288"
"MDA","1988","8.853789"
"MDA","1989","8.596591"
"MDA","1990","8.088808"
"MDA","1991","6.5184097"
"MDA","1992","4.667079"
"MDA","1993","3.5262294"
"MDA","1994","2.7723207"
"MDA","1995","2.5565562"
"MDA","1996","2.6380508"
"MDA","1997","1.66174"
"MDA","1998","1.4801393"
"MDA","1999","1.0884297"
"MDA","2000","0.84038395"
"MDA","2001","0.9014615"
"MDA","2002","0.9768765"
"MDA","2003","1.0757903"
"MDA","2004","1.139962"
"MDA","2005","1.2339612"
"MDA","2006","1.2756958"
"MDA","2007","1.284176"
"MDA","2008","1.3614397"
"MDA","2009","1.2106992"
"MDA","2010","1.3133934"
"MDA","2011","1.3754627"
"MDA","2012","1.3588293"
"MDA","2013","1.4340149"
"MDA","2014","1.4255046"
"MDA","2015","1.4590147"
"MDA","2016","1.5204592"
"MDA","2017","1.6414043"
"MDA","2018","1.7332046"
"MDA","2019","1.7671684"
"MDA","2020","1.6990237"
"MDA","2021","1.8281678"
"MDA","2022","1.6565942"
"MDA","1830","0.00024206594"
"MDA","1831","0.00028809154"
"MDA","1832","0.0001898953"
"MDA","1833","0.00023552224"
"MDA","1850","0.0012493532"
"MDA","1855","0.0036192308"
"MDA","1858","0.0049430123"
"MDA","1859","0.005195305"
"MDA","1860","0.006801986"
"MDA","1861","0.008561018"
"MDA","1862","0.0076523884"
"MDA","1863","0.007940099"
"MDA","1864","0.00882405"
"MDA","1865","0.008356606"
"MDA","1866","0.026162447"
"MDA","1867","0.029749347"
"MDA","1868","0.024524525"
"MDA","1869","0.03296354"
"MDA","1870","0.035444885"
"MDA","1871","0.047413435"
"MDA","1872","0.048230365"
"MDA","1873","0.04485305"
"MDA","1874","0.05394463"
"MDA","1875","0.061520673"
"MDA","1876","0.075680666"
"MDA","1877","0.07652774"
"MDA","1878","0.0990977"
"MDA","1879","0.10075196"
"MDA","1880","0.117109455"
"MDA","1881","0.12221915"
"MDA","1882","0.12755519"
"MDA","1883","0.14385092"
"MDA","1884","0.14471468"
"MDA","1885","0.15618293"
"MDA","1886","0.15871708"
"MDA","1887","0.16641127"
"MDA","1888","0.17198977"
"MDA","1889","0.18404084"
"MDA","1890","0.20651236"
"MDA","1891","0.2252952"
"MDA","1892","0.23629482"
"MDA","1893","0.2744275"
"MDA","1894","0.27694124"
"MDA","1895","0.3152986"
"MDA","1896","0.31803304"
"MDA","1897","0.36434355"
"MDA","1898","0.40488103"
"MDA","1899","0.46539378"
"MDA","1900","0.52237177"
"MDA","1901","0.5313761"
"MDA","1902","0.50852364"
"MDA","1903","0.4928754"
"MDA","1904","0.5433419"
"MDA","1905","0.48055762"
"MDA","1906","0.54311156"
"MDA","1907","0.602761"
"MDA","1908","0.60090274"
"MDA","1909","0.6285147"
"MDA","1910","0.610736"
"MDA","1911","0.6273986"
"MDA","1912","0.7041931"
"MDA","1913","0.7579699"
"MDA","1914","0.67781806"
"MDA","1915","0.6164467"
"MDA","1916","0.6510068"
"MDA","1917","0.59365076"
"MDA","1918","0.2345981"
"MDA","1919","0.19855943"
"MDA","1920","0.179416"
"MDA","1921","0.19280444"
"MDA","1922","0.23299912"
"MDA","1923","0.25504118"
"MDA","1924","0.3010949"
"MDA","1925","0.29447395"
"MDA","1926","0.42278388"
"MDA","1927","0.5208538"
"MDA","1928","0.57310104"
"MDA","1929","0.611605"
"MDA","1930","0.8241329"
"MDA","1931","0.98109823"
"MDA","1932","1.0952067"
"MDA","1933","1.2128867"
"MDA","1934","1.4537128"
"MDA","1935","1.6304282"
"MDA","1936","1.8524337"
"MDA","1937","1.877066"
"MDA","1938","1.9631518"
"MDA","1939","1.9691609"
"MDA","1940","2.3392944"
"MDA","1941","2.0370393"
"MDA","1942","1.09746"
"MDA","1943","1.1349576"
"MDA","1944","1.6309339"
"MDA","1945","1.7109649"
"MDA","1946","1.905503"
"MDA","1947","2.2739186"
"MDA","1948","2.3981884"
"MNG","1950","0.3658072"
"MNG","1951","0.36960727"
"MNG","1952","0.37321112"
"MNG","1953","0.37199152"
"MNG","1954","0.58662534"
"MNG","1955","0.69811124"
"MNG","1956","0.7969051"
"MNG","1957","0.85730356"
"MNG","1958","1.2404008"
"MNG","1959","1.422282"
"MNG","1960","1.3226138"
"MNG","1961","1.3764849"
"MNG","1962","1.8857762"
"MNG","1963","1.488232"
"MNG","1964","1.8518778"
"MNG","1965","1.7252661"
"MNG","1966","1.6752365"
"MNG","1967","1.7948226"
"MNG","1968","2.0157745"
"MNG","1969","2.1251876"
"MNG","1970","2.1999962"
"MNG","1971","2.2838361"
"MNG","1972","2.4019644"
"MNG","1973","2.4759727"
"MNG","1974","2.592116"
"MNG","1975","2.7290719"
"MNG","1976","2.870996"
"MNG","1977","3.1546178"
"MNG","1978","3.5670187"
"MNG","1979","3.7873297"
"MNG","1980","4.037707"
"MNG","1981","3.8032272"
"MNG","1982","3.7671325"
"MNG","1983","3.8170302"
"MNG","1984","3.4326386"
"MNG","1985","4.6870313"
"MNG","1986","4.870838"
"MNG","1987","5.185496"
"MNG","1988","5.5419993"
"MNG","1989","4.9315543"
"MNG","1990","4.529877"
"MNG","1991","5.4360795"
"MNG","1992","4.8927336"
"MNG","1993","4.049232"
"MNG","1994","3.4172168"
"MNG","1995","3.3630567"
"MNG","1996","3.366689"
"MNG","1997","3.1972358"
"MNG","1998","3.168824"
"MNG","1999","3.083217"
"MNG","2000","3.032191"
"MNG","2001","3.1561596"
"MNG","2002","3.285695"
"MNG","2003","3.1516347"
"MNG","2004","3.3495865"
"MNG","2005","3.3271775"
"MNG","2006","3.59562"
"MNG","2007","4.5891986"
"MNG","2008","4.5247765"
"MNG","2009","4.884799"
"MNG","2010","5.096089"
"MNG","2011","7.7872763"
"MNG","2012","12.534176"
"MNG","2013","15.281403"
"MNG","2014","10.205958"
"MNG","2015","7.8530154"
"MNG","2016","8.459693"
"MNG","2017","11.025512"
"MNG","2018","14.322292"
"MNG","2019","14.618863"
"MNG","2020","11.254686"
"MNG","2021","11.4274645"
"MNG","2022","11.150772"
"MNE","1949","0.69826645"
"MNE","1950","0.66929597"
"MNE","1951","0.62216794"
"MNE","1952","0.611051"
"MNE","1953","0.5940131"
"MNE","1954","0.6969651"
"MNE","1955","0.78654736"
"MNE","1956","0.8865971"
"MNE","1957","0.9494262"
"MNE","1958","0.92275923"
"MNE","1959","1.0432855"
"MNE","1960","1.1243873"
"MNE","1961","1.1631007"
"MNE","1962","1.178291"
"MNE","1963","1.2947437"
"MNE","1964","1.4495577"
"MNE","1965","1.474388"
"MNE","1966","1.4446043"
"MNE","1967","1.443281"
"MNE","1968","1.527438"
"MNE","1969","1.5677238"
"MNE","1970","2.029351"
"MNE","1971","2.1658356"
"MNE","1972","2.0082674"
"MNE","1973","2.3729846"
"MNE","1974","2.357468"
"MNE","1975","2.4332654"
"MNE","1976","2.484514"
"MNE","1977","2.3904662"
"MNE","1978","2.6435735"
"MNE","1979","2.8462133"
"MNE","1980","2.77029"
"MNE","1981","2.9908698"
"MNE","1982","2.7343612"
"MNE","1983","2.9328175"
"MNE","1984","3.0800846"
"MNE","1985","3.127387"
"MNE","1986","3.2499602"
"MNE","1987","3.1563947"
"MNE","1988","3.2386594"
"MNE","1989","3.2100196"
"MNE","1990","3.1571743"
"MNE","1991","2.221049"
"MNE","1992","2.3631468"
"MNE","1993","2.0548003"
"MNE","1994","1.9916114"
"MNE","1995","2.0999959"
"MNE","1996","2.453333"
"MNE","1997","2.6353703"
"MNE","1998","2.772593"
"MNE","1999","1.9122684"
"MNE","2000","2.4013436"
"MNE","2001","2.6336567"
"MNE","2002","2.7914073"
"MNE","2003","2.9875467"
"MNE","2004","3.2270617"
"MNE","2005","2.7664363"
"MNE","2006","3.2611318"
"MNE","2007","3.2527351"
"MNE","2008","4.125427"
"MNE","2009","2.6644654"
"MNE","2010","3.8379078"
"MNE","2011","3.8101363"
"MNE","2012","3.4958463"
"MNE","2013","3.3926408"
"MNE","2014","3.3214514"
"MNE","2015","3.5312514"
"MNE","2016","3.1822429"
"MNE","2017","3.3254054"
"MNE","2018","3.800595"
"MNE","2019","3.9290168"
"MNE","2020","3.8267505"
"MNE","2021","3.670829"
"MNE","2022","3.6558185"
"MNE","1885","0.0012744387"
"MNE","1890","0.0035326446"
"MNE","1891","0.004057787"
"MNE","1892","0.004422365"
"MNE","1893","0.0077240905"
"MNE","1894","0.014515664"
"MNE","1895","0.014290042"
"MNE","1896","0.015677013"
"MNE","1897","0.012002406"
"MNE","1898","0.017920746"
"MNE","1899","0.020581817"
"MNE","1900","0.027434582"
"MNE","1901","0.02948568"
"MNE","1902","0.027199222"
"MNE","1903","0.029056884"
"MNE","1904","0.030497987"
"MNE","1905","0.032582924"
"MNE","1906","0.03837738"
"MNE","1907","0.0384571"
"MNE","1908","0.04074722"
"MNE","1909","0.04139475"
"MNE","1910","0.04068283"
"MNE","1911","0.04396373"
"MNE","1912","0.045147475"
"MNE","1913","0.12481255"
"MNE","1919","0.093084574"
"MNE","1920","0.124403276"
"MNE","1921","0.1333332"
"MNE","1922","0.19504273"
"MNE","1923","0.21416962"
"MNE","1924","0.22102943"
"MNE","1925","0.2442526"
"MNE","1926","0.23942034"
"MNE","1927","0.2723322"
"MNE","1928","0.31137118"
"MNE","1929","0.3418865"
"MNE","1930","0.3238931"
"MNE","1931","0.30131269"
"MNE","1932","0.2765504"
"MNE","1933","0.25758496"
"MNE","1934","0.26990253"
"MNE","1935","0.28440416"
"MNE","1936","0.28233585"
"MNE","1937","0.316655"
"MNE","1938","0.30192062"
"MNE","1939","0.3189327"
"MNE","1940","0.36925116"
"MNE","1943","0.013797713"
"MNE","1944","0.003371967"
"MNE","1945","0.19289824"
"MNE","1946","0.38372022"
"MNE","1947","0.5374605"
"MNE","1948","0.60986775"
"MSR","1962","0.30663654"
"MSR","1963","0.30818403"
"MSR","1964","0.6200186"
"MSR","1965","0.31185633"
"MSR","1966","0.62755847"
"MSR","1967","0.6310713"
"MSR","1968","0.6347337"
"MSR","1969","0.63877267"
"MSR","1970","1.2830255"
"MSR","1971","1.2821275"
"MSR","1972","1.2784369"
"MSR","1973","1.2748783"
"MSR","1974","1.2708983"
"MSR","1975","0.95144117"
"MSR","1976","0.9494688"
"MSR","1977","2.2156186"
"MSR","1978","2.2173424"
"MSR","1979","2.2223377"
"MSR","1980","1.2775453"
"MSR","1981","1.6081461"
"MSR","1982","1.6182317"
"MSR","1983","1.9529182"
"MSR","1984","1.9642602"
"MSR","1985","2.3037815"
"MSR","1986","2.6411967"
"MSR","1987","2.6538706"
"MSR","1988","2.668123"
"MSR","1989","2.6847408"
"MSR","1990","2.7070558"
"MSR","1991","2.7671103"
"MSR","1992","2.893298"
"MSR","1993","3.0625849"
"MSR","1994","3.6713426"
"MSR","1995","3.9421399"
"MSR","1996","4.735686"
"MSR","1997","4.6497464"
"MSR","1998","4.5550895"
"MSR","1999","6.328152"
"MSR","2000","4.96477"
"MSR","2001","5.4258513"
"MSR","2002","10.294359"
"MSR","2003","7.876182"
"MSR","2004","10.17343"
"MSR","2005","8.544414"
"MSR","2006","8.474348"
"MSR","2007","8.40893"
"MSR","2008","9.8494625"
"MSR","2009","8.980392"
"MSR","2010","11.819355"
"MSR","2011","7.344157"
"MSR","2012","8.062412"
"MSR","2013","9.460178"
"MSR","2014","9.385615"
"MSR","2015","10.812512"
"MSR","2016","5.7384496"
"MSR","2017","6.206225"
"MSR","2018","6.69071"
"MSR","2019","4.8551235"
"MSR","2020","4.8572693"
"MSR","2021","4.773321"
"MSR","2022","4.8447766"
"MAR","1949","0.12391575"
"MAR","1950","0.28613558"
"MAR","1951","0.31844032"
"MAR","1952","0.37751618"
"MAR","1953","0.43012848"
"MAR","1954","0.3597465"
"MAR","1955","0.34707505"
"MAR","1956","0.3340916"
"MAR","1957","0.28191748"
"MAR","1958","0.2932825"
"MAR","1959","0.29416087"
"MAR","1960","0.30892706"
"MAR","1961","0.3121549"
"MAR","1962","0.24788328"
"MAR","1963","0.31069016"
"MAR","1964","0.33846626"
"MAR","1965","0.31792146"
"MAR","1966","0.39739013"
"MAR","1967","0.3832986"
"MAR","1968","0.38786736"
"MAR","1969","0.39103365"
"MAR","1970","0.47674805"
"MAR","1971","0.52217394"
"MAR","1972","0.4991856"
"MAR","1973","0.5829537"
"MAR","1974","0.656625"
"MAR","1975","0.6386863"
"MAR","1976","0.6470691"
"MAR","1977","0.6934092"
"MAR","1978","0.6954908"
"MAR","1979","0.8269237"
"MAR","1980","0.8038103"
"MAR","1981","0.77780616"
"MAR","1982","0.81480765"
"MAR","1983","0.8280266"
"MAR","1984","0.80877376"
"MAR","1985","0.7916595"
"MAR","1986","0.8185938"
"MAR","1987","0.8550232"
"MAR","1988","0.8823895"
"MAR","1989","0.9384034"
"MAR","1990","0.9074993"
"MAR","1991","0.94797826"
"MAR","1992","0.97386324"
"MAR","1993","1.0376686"
"MAR","1994","1.0733638"
"MAR","1995","1.0808756"
"MAR","1996","1.0935374"
"MAR","1997","1.0941873"
"MAR","1998","1.1111596"
"MAR","1999","1.1351697"
"MAR","2000","1.1626583"
"MAR","2001","1.2722286"
"MAR","2002","1.273173"
"MAR","2003","1.232925"
"MAR","2004","1.4059662"
"MAR","2005","1.4675645"
"MAR","2006","1.4999961"
"MAR","2007","1.5660772"
"MAR","2008","1.6238055"
"MAR","2009","1.5872397"
"MAR","2010","1.6745857"
"MAR","2011","1.6675214"
"MAR","2012","1.7076414"
"MAR","2013","1.6745714"
"MAR","2014","1.6694084"
"MAR","2015","1.6866901"
"MAR","2016","1.6651102"
"MAR","2017","1.7199651"
"MAR","2018","1.7343042"
"MAR","2019","1.8935199"
"MAR","2020","1.759688"
"MAR","2021","1.9592135"
"MAR","2022","1.8263615"
"MAR","1928","0.004627955"
"MAR","1929","0.00514265"
"MAR","1930","0.0062046335"
"MAR","1931","0.013900272"
"MAR","1932","0.022447193"
"MAR","1933","0.02585854"
"MAR","1934","0.027544837"
"MAR","1935","0.03333234"
"MAR","1936","0.029688975"
"MAR","1937","0.050872177"
"MAR","1938","0.06287396"
"MAR","1939","0.04240515"
"MAR","1940","0.05178163"
"MAR","1941","0.050019305"
"MAR","1942","0.04181941"
"MAR","1943","0.044334356"
"MAR","1944","0.051810972"
"MAR","1945","0.06350354"
"MAR","1946","0.08177572"
"MAR","1947","0.09779543"
"MAR","1948","0.10907374"
"MOZ","1949","0.010046208"
"MOZ","1950","0.15221341"
"MOZ","1951","0.1549958"
"MOZ","1952","0.1764482"
"MOZ","1953","0.17541835"
"MOZ","1954","0.18321574"
"MOZ","1955","0.21735293"
"MOZ","1956","0.24248438"
"MOZ","1957","0.2724593"
"MOZ","1958","0.27606967"
"MOZ","1959","0.26881215"
"MOZ","1960","0.27729824"
"MOZ","1961","0.38017756"
"MOZ","1962","0.28117114"
"MOZ","1963","0.23011827"
"MOZ","1964","0.2904857"
"MOZ","1965","0.26625144"
"MOZ","1966","0.27624166"
"MOZ","1967","0.23809408"
"MOZ","1968","0.34548464"
"MOZ","1969","0.39398694"
"MOZ","1970","0.3543753"
"MOZ","1971","0.4187703"
"MOZ","1972","0.3719503"
"MOZ","1973","0.39007765"
"MOZ","1974","0.3344776"
"MOZ","1975","0.29704437"
"MOZ","1976","0.25505173"
"MOZ","1977","0.26114914"
"MOZ","1978","0.26681077"
"MOZ","1979","0.23675443"
"MOZ","1980","0.28023514"
"MOZ","1981","0.21297514"
"MOZ","1982","0.21206227"
"MOZ","1983","0.16068624"
"MOZ","1984","0.121586695"
"MOZ","1985","0.08950613"
"MOZ","1986","0.07568972"
"MOZ","1987","0.075338416"
"MOZ","1988","0.07765767"
"MOZ","1989","0.07904662"
"MOZ","1990","0.07707588"
"MOZ","1991","0.06942346"
"MOZ","1992","0.07434424"
"MOZ","1993","0.0802693"
"MOZ","1994","0.073629916"
"MOZ","1995","0.072522305"
"MOZ","1996","0.06790074"
"MOZ","1997","0.070830196"
"MOZ","1998","0.0657024"
"MOZ","1999","0.067386664"
"MOZ","2000","0.07439819"
"MOZ","2001","0.08528717"
"MOZ","2002","0.082217775"
"MOZ","2003","0.09670821"
"MOZ","2004","0.09464476"
"MOZ","2005","0.087560594"
"MOZ","2006","0.09238151"
"MOZ","2007","0.10285769"
"MOZ","2008","0.09978832"
"MOZ","2009","0.10870629"
"MOZ","2010","0.11417954"
"MOZ","2011","0.130748"
"MOZ","2012","0.12474625"
"MOZ","2013","0.1418433"
"MOZ","2014","0.31192377"
"MOZ","2015","0.25073743"
"MOZ","2016","0.30860725"
"MOZ","2017","0.24170442"
"MOZ","2018","0.23824759"
"MOZ","2019","0.23447111"
"MOZ","2020","0.20450525"
"MOZ","2021","0.22415766"
"MOZ","2022","0.24274588"
"MOZ","1927","0.010665609"
"MOZ","1928","0.005239894"
"MOZ","1929","0.0025677397"
"MOZ","1930","0.0025308123"
"MOZ","1931","0.0024949075"
"MOZ","1932","0.014033649"
"MOZ","1933","0.011395397"
"MOZ","1934","0.014459412"
"MOZ","1935","0.010295179"
"MOZ","1936","0.0109350085"
"MOZ","1937","0.01232638"
"MOZ","1938","0.008345462"
"MOZ","1939","0.01346521"
"MOZ","1940","0.013257918"
"MOZ","1941","0.011591619"
"MOZ","1942","0.0056919167"
"MOZ","1943","0.009790039"
"MOZ","1944","0.010308772"
"MOZ","1945","0.008768577"
"MOZ","1946","0.00994744"
"MOZ","1947","0.010419142"
"MOZ","1948","0.0076684845"
"MMR","1949","0.005879015"
"MMR","1950","0.045252893"
"MMR","1951","0.050734192"
"MMR","1952","0.061548404"
"MMR","1953","0.069559015"
"MMR","1954","0.07642293"
"MMR","1955","0.07280692"
"MMR","1956","0.083066754"
"MMR","1957","0.103092365"
"MMR","1958","0.11589554"
"MMR","1959","0.13067743"
"MMR","1960","0.12498887"
"MMR","1961","0.11666381"
"MMR","1962","0.12686054"
"MMR","1963","0.11347837"
"MMR","1964","0.12037267"
"MMR","1965","0.1122203"
"MMR","1966","0.1128985"
"MMR","1967","0.14213163"
"MMR","1968","0.112379424"
"MMR","1969","0.1205044"
"MMR","1970","0.1690468"
"MMR","1971","0.18267936"
"MMR","1972","0.1714174"
"MMR","1973","0.14080305"
"MMR","1974","0.15699539"
"MMR","1975","0.15103082"
"MMR","1976","0.15813099"
"MMR","1977","0.16370523"
"MMR","1978","0.15988745"
"MMR","1979","0.15495883"
"MMR","1980","0.16460942"
"MMR","1981","0.16484794"
"MMR","1982","0.16059582"
"MMR","1983","0.16242445"
"MMR","1984","0.18110001"
"MMR","1985","0.1810014"
"MMR","1986","0.17982231"
"MMR","1987","0.12929602"
"MMR","1988","0.10514118"
"MMR","1989","0.112062916"
"MMR","1990","0.10563007"
"MMR","1991","0.101705045"
"MMR","1992","0.11741446"
"MMR","1993","0.12690224"
"MMR","1994","0.14582868"
"MMR","1995","0.16074142"
"MMR","1996","0.16553254"
"MMR","1997","0.16873533"
"MMR","1998","0.18074697"
"MMR","1999","0.19834106"
"MMR","2000","0.2244124"
"MMR","2001","0.19245327"
"MMR","2002","0.20068888"
"MMR","2003","0.2130478"
"MMR","2004","0.2654394"
"MMR","2005","0.24211918"
"MMR","2006","0.26645693"
"MMR","2007","0.26506275"
"MMR","2008","0.20053685"
"MMR","2009","0.20824501"
"MMR","2010","0.26566765"
"MMR","2011","0.3036872"
"MMR","2012","0.23534343"
"MMR","2013","0.25118595"
"MMR","2014","0.31033072"
"MMR","2015","0.42512554"
"MMR","2016","0.40738985"
"MMR","2017","0.45191884"
"MMR","2018","0.6458973"
"MMR","2019","0.6338007"
"MMR","2020","0.64784175"
"MMR","2021","0.6620929"
"MMR","2022","0.6445672"
"MMR","1928","0.24411763"
"MMR","1929","0.23306248"
"MMR","1930","0.23315552"
"MMR","1931","0.21911956"
"MMR","1932","0.21957763"
"MMR","1933","0.21799043"
"MMR","1934","0.21982495"
"MMR","1935","0.2143075"
"MMR","1936","0.21734597"
"MMR","1937","0.22178136"
"MMR","1938","0.21010901"
"MMR","1939","0.2167865"
"MMR","1940","0.209793"
"MMR","1941","0.20738079"
"MMR","1942","0.06578884"
"MMR","1943","0.02589592"
"MMR","1944","0.019112246"
"MMR","1945","0.018135795"
"MMR","1946","0.00044065705"
"MMR","1947","0.0015177069"
"MMR","1948","0.008961038"
"NAM","1990","0"
"NAM","1991","0.74541825"
"NAM","1992","0.7870977"
"NAM","1993","0.91973233"
"NAM","1994","1.0085963"
"NAM","1995","1.0087867"
"NAM","1996","1.0436362"
"NAM","1997","1.0451581"
"NAM","1998","1.0468819"
"NAM","1999","0.93542975"
"NAM","2000","0.8821888"
"NAM","2001","1.0835646"
"NAM","2002","0.94678456"
"NAM","2003","0.9832226"
"NAM","2004","1.0164107"
"NAM","2005","1.1778566"
"NAM","2006","1.1767188"
"NAM","2007","1.1257076"
"NAM","2008","1.3264447"
"NAM","2009","1.3359537"
"NAM","2010","1.3526574"
"NAM","2011","1.3047131"
"NAM","2012","1.5479101"
"NAM","2013","1.1647576"
"NAM","2014","1.639761"
"NAM","2015","1.6871638"
"NAM","2016","1.7436866"
"NAM","2017","1.7830753"
"NAM","2018","1.7271277"
"NAM","2019","1.6802846"
"NAM","2020","1.4791858"
"NAM","2021","1.4751465"
"NAM","2022","1.5399038"
"NRU","1964","5.32268"
"NRU","1965","5.6611156"
"NRU","1966","5.4623156"
"NRU","1967","7.763977"
"NRU","1968","7.5474567"
"NRU","1969","10.1029415"
"NRU","1970","9.870099"
"NRU","1971","12.931765"
"NRU","1972","11.144843"
"NRU","1973","12.016541"
"NRU","1974","13.9061"
"NRU","1975","14.213355"
"NRU","1976","13.99809"
"NRU","1977","15.221657"
"NRU","1978","15.022351"
"NRU","1979","14.931511"
"NRU","1980","16.280188"
"NRU","1981","16.14934"
"NRU","1982","16.191319"
"NRU","1983","15.863492"
"NRU","1984","15.28915"
"NRU","1985","14.946131"
"NRU","1986","18.846855"
"NRU","1987","17.93829"
"NRU","1988","17.424463"
"NRU","1989","16.892035"
"NRU","1990","12.949688"
"NRU","1991","12.551738"
"NRU","1992","11.910166"
"NRU","1993","11.082447"
"NRU","1994","10.678065"
"NRU","1995","10.280186"
"NRU","1996","9.893153"
"NRU","1997","9.8779125"
"NRU","1998","9.512308"
"NRU","1999","8.80346"
"NRU","2000","8.103077"
"NRU","2001","7.7619643"
"NRU","2002","7.4162893"
"NRU","2003","6.362952"
"NRU","2004","6.368482"
"NRU","2005","6.025733"
"NRU","2006","4.261291"
"NRU","2007","4.2733016"
"NRU","2008","4.2824583"
"NRU","2009","3.9301803"
"NRU","2010","4.284545"
"NRU","2011","3.9118702"
"NRU","2012","4.2018347"
"NRU","2013","4.443698"
"NRU","2014","4.678158"
"NRU","2015","4.904078"
"NRU","2016","4.4749193"
"NRU","2017","4.6942263"
"NRU","2018","4.599548"
"NRU","2019","4.521224"
"NRU","2020","4.157225"
"NRU","2021","4.270805"
"NRU","2022","4.1700416"
"NPL","1950","0.0030537143"
"NPL","1951","0.003416382"
"NPL","1952","0.0033461596"
"NPL","1953","0.0041000433"
"NPL","1954","0.004423771"
"NPL","1955","0.00473543"
"NPL","1956","0.005035678"
"NPL","1957","0.0057052434"
"NPL","1958","0.005978973"
"NPL","1959","0.0066079646"
"NPL","1960","0.007927662"
