"year","semester","labor_status","poverty_line","poverty_rate"
"2009","I","Ocupados","Pobreza","24.516447"
"2009","I","Desocupados","Pobreza","52.857628"
"2009","I","Inactivos","Pobreza","45.895416"
"2009","I","Patrones","Pobreza","14.88454"
"2009","I","CtaPropia_no_Profesional","Pobreza","40.567101"
"2009","I","CtaPropia_Profesional","Pobreza","9.4072714"
"2009","I","Asalariado_Informal","Pobreza","43.613083"
"2009","I","Asalariado_Formal","Pobreza","12.771737"
"2009","I","Sin_Salario","Pobreza","31.614199"
"2009","II","Total","Pobreza","28.205462"
"2009","II","Ocupados","Pobreza","22.533602"
"2009","II","Desocupados","Pobreza","48.495796"
"2009","II","Inactivos","Pobreza","45.262638"
"2009","II","Patrones","Pobreza","16.383108"
"2009","II","CtaPropia_no_Profesional","Pobreza","39.496319"
"2009","II","CtaPropia_Profesional","Pobreza","7.1113772"
"2009","II","Asalariado_Informal","Pobreza","39.484348"
"2009","II","Asalariado_Formal","Pobreza","10.740193"
"2009","II","Sin_Salario","Pobreza","38.118633"
"2010","I","Total","Pobreza","28.082455"
"2010","I","Ocupados","Pobreza","22.474495"
"2010","I","Desocupados","Pobreza","48.813721"
"2010","I","Inactivos","Pobreza","44.71603"
"2010","I","Patrones","Pobreza","14.289395"
"2010","I","CtaPropia_no_Profesional","Pobreza","39.243484"
"2010","I","CtaPropia_Profesional","Pobreza","6.1231055"
"2010","I","Asalariado_Informal","Pobreza","38.534988"
"2010","I","Asalariado_Formal","Pobreza","11.870255"
"2010","I","Sin_Salario","Pobreza","44.64909"
"2010","II","Total","Pobreza","26.832247"
"2010","II","Ocupados","Pobreza","21.231134"
"2010","II","Desocupados","Pobreza","49.71833"
"2010","II","Inactivos","Pobreza","43.761356"
"2010","II","Patrones","Pobreza","12.916822"
"2010","II","CtaPropia_no_Profesional","Pobreza","37.879333"
"2010","II","CtaPropia_Profesional","Pobreza","5.7282906"
"2010","II","Asalariado_Informal","Pobreza","36.887123"
"2010","II","Asalariado_Formal","Pobreza","11.223216"
"2010","II","Sin_Salario","Pobreza","49.976543"
"2011","I","Total","Pobreza","24.772417"
"2011","I","Ocupados","Pobreza","19.562819"
"2011","I","Desocupados","Pobreza","45.455627"
"2011","I","Inactivos","Pobreza","40.70573"
"2011","I","Patrones","Pobreza","12.860449"
"2011","I","CtaPropia_no_Profesional","Pobreza","34.434559"
"2011","I","CtaPropia_Profesional","Pobreza","7.2700815"
"2011","I","Asalariado_Informal","Pobreza","33.806133"
"2011","I","Asalariado_Formal","Pobreza","10.470694"
"2011","I","Sin_Salario","Pobreza","49.602768"
"2011","II","Total","Pobreza","23.376223"
"2011","II","Ocupados","Pobreza","18.221567"
"2011","II","Desocupados","Pobreza","44.926754"
"2011","II","Inactivos","Pobreza","39.916428"
"2011","II","Patrones","Pobreza","12.701398"
"2011","II","CtaPropia_no_Profesional","Pobreza","32.507507"
"2011","II","CtaPropia_Profesional","Pobreza","5.2947574"
"2011","II","Asalariado_Informal","Pobreza","32.981396"
"2011","II","Asalariado_Formal","Pobreza","9.2158222"
"2011","II","Sin_Salario","Pobreza","27.13718"
"2012","I","Total","Pobreza","23.396551"
"2012","I","Ocupados","Pobreza","18.15814"
"2012","I","Desocupados","Pobreza","46.676704"
"2012","I","Inactivos","Pobreza","39.112778"
"2012","I","Patrones","Pobreza","10.950074"
"2012","I","CtaPropia_no_Profesional","Pobreza","31.251621"
"2012","I","CtaPropia_Profesional","Pobreza","7.3315468"
"2012","I","Asalariado_Informal","Pobreza","32.265644"
"2012","I","Asalariado_Formal","Pobreza","9.6553373"
"2012","I","Sin_Salario","Pobreza","39.302147"
"2012","II","Total","Pobreza","23.126816"
"2012","II","Ocupados","Pobreza","17.930712"
"2012","II","Desocupados","Pobreza","46.703537"
"2012","II","Inactivos","Pobreza","38.720039"
"2012","II","Patrones","Pobreza","11.310625"
"2012","II","CtaPropia_no_Profesional","Pobreza","31.521957"
"2012","II","CtaPropia_Profesional","Pobreza","8.6213264"
"2012","II","Asalariado_Informal","Pobreza","32.072536"
"2012","II","Asalariado_Formal","Pobreza","9.2422256"
"2012","II","Sin_Salario","Pobreza","44.527302"
"2013","I","Total","Pobreza","23.193378"
"2013","I","Ocupados","Pobreza","17.808237"
"2013","I","Desocupados","Pobreza","44.83382"
"2013","I","Inactivos","Pobreza","39.612186"
"2013","I","Patrones","Pobreza","15.85758"
"2013","I","CtaPropia_no_Profesional","Pobreza","31.834438"
"2013","I","CtaPropia_Profesional","Pobreza","9.6758528"
"2013","I","Asalariado_Informal","Pobreza","29.948431"
"2013","I","Asalariado_Formal","Pobreza","9.3128328"
"2013","I","Sin_Salario","Pobreza","29.949532"
"2013","II","Total","Pobreza","22.641842"
"2013","II","Ocupados","Pobreza","17.469696"
"2013","II","Desocupados","Pobreza","42.333832"
"2013","II","Inactivos","Pobreza","39.45359"
"2013","II","Patrones","Pobreza","16.190395"
"2013","II","CtaPropia_no_Profesional","Pobreza","31.024296"
"2013","II","CtaPropia_Profesional","Pobreza","8.6558056"
"2013","II","Asalariado_Informal","Pobreza","30.84868"
"2013","II","Asalariado_Formal","Pobreza","8.7589254"
"2013","II","Sin_Salario","Pobreza","39.215927"
"2014","I","Total","Pobreza","26.74246"
"2014","I","Ocupados","Pobreza","21.051796"
"2014","I","Desocupados","Pobreza","49.200981"
"2014","I","Inactivos","Pobreza","43.429668"
"2014","I","Patrones","Pobreza","13.784369"
"2014","I","CtaPropia_no_Profesional","Pobreza","36.844894"
"2014","I","CtaPropia_Profesional","Pobreza","8.7145138"
"2014","I","Asalariado_Informal","Pobreza","35.509346"
"2014","I","Asalariado_Formal","Pobreza","11.863261"
"2014","I","Sin_Salario","Pobreza","33.065464"
"2014","II","Total","Pobreza","28.10347"
"2014","II","Ocupados","Pobreza","22.195341"
"2014","II","Desocupados","Pobreza","51.860008"
"2014","II","Inactivos","Pobreza","45.409966"
"2014","II","Patrones","Pobreza","20.243994"
"2014","II","CtaPropia_no_Profesional","Pobreza","40.302319"
"2014","II","CtaPropia_Profesional","Pobreza","7.9705915"
"2014","II","Asalariado_Informal","Pobreza","36.181175"
"2014","II","Asalariado_Formal","Pobreza","12.108534"
"2014","II","Sin_Salario","Pobreza","49.878353"
"2015","I","Total","Pobreza","26.264412"
"2015","I","Ocupados","Pobreza","20.566784"
"2015","I","Desocupados","Pobreza","48.084145"
"2015","I","Inactivos","Pobreza","43.23745"
"2015","I","Patrones","Pobreza","15.347358"
"2015","I","CtaPropia_no_Profesional","Pobreza","33.404339"
"2015","I","CtaPropia_Profesional","Pobreza","7.8800397"
"2015","I","Asalariado_Informal","Pobreza","36.691032"
"2015","I","Asalariado_Formal","Pobreza","11.640073"
"2015","I","Sin_Salario","Pobreza","38.645744"
"2015","II","Total","Pobreza",
"2015","II","Ocupados","Pobreza",
"2015","II","Desocupados","Pobreza",
"2015","II","Inactivos","Pobreza",
"2015","II","Patrones","Pobreza",
"2015","II","CtaPropia_no_Profesional","Pobreza",
"2015","II","CtaPropia_Profesional","Pobreza",
"2015","II","Asalariado_Informal","Pobreza",
"2015","II","Asalariado_Formal","Pobreza",
"2015","II","Sin_Salario","Pobreza",
"2016","I","Total","Pobreza",
"2016","I","Ocupados","Pobreza",
"2016","I","Desocupados","Pobreza",
"2016","I","Inactivos","Pobreza",
"2016","I","Patrones","Pobreza",
"2016","I","CtaPropia_no_Profesional","Pobreza",
"2016","I","CtaPropia_Profesional","Pobreza",
"2016","I","Asalariado_Informal","Pobreza",
"2016","I","Asalariado_Formal","Pobreza",
"2016","I","Sin_Salario","Pobreza",
"2016","II","Total","Pobreza","27.363451"
"2016","II","Ocupados","Pobreza","21.939081"
"2016","II","Desocupados","Pobreza","54.155602"
"2016","II","Inactivos","Pobreza","42.959251"
"2016","II","Patrones","Pobreza","13.31062"
"2016","II","CtaPropia_no_Profesional","Pobreza","39.743839"
"2016","II","CtaPropia_Profesional","Pobreza","10.851018"
"2016","II","Asalariado_Informal","Pobreza","39.187355"
"2016","II","Asalariado_Formal","Pobreza","10.881182"
"2016","II","Sin_Salario","Pobreza","38.662479"
"2017","I","Total","Pobreza","25.527176"
"2017","I","Ocupados","Pobreza","20.407354"
"2017","I","Desocupados","Pobreza","51.0616"
"2017","I","Inactivos","Pobreza","39.286774"
"2017","I","Patrones","Pobreza","13.652874"
"2017","I","CtaPropia_no_Profesional","Pobreza","37.633209"
"2017","I","CtaPropia_Profesional","Pobreza","11.176176"
"2017","I","Asalariado_Informal","Pobreza","36.302185"
"2017","I","Asalariado_Formal","Pobreza","10.146565"
"2017","I","Sin_Salario","Pobreza","31.664078"
"2017","II","Total","Pobreza","22.238228"
"2017","II","Ocupados","Pobreza","17.722986"
"2017","II","Desocupados","Pobreza","48.957767"
"2017","II","Inactivos","Pobreza","35.36866"
"2017","II","Patrones","Pobreza","14.26948"
"2017","II","CtaPropia_no_Profesional","Pobreza","33.446136"
"2017","II","CtaPropia_Profesional","Pobreza","7.5098424"
"2017","II","Asalariado_Informal","Pobreza","31.646463"
"2017","II","Asalariado_Formal","Pobreza","8.224617"
"2017","II","Sin_Salario","Pobreza","40.26897"
"2018","I","Total","Pobreza","24.448883"
"2018","I","Ocupados","Pobreza","19.407658"
"2018","I","Desocupados","Pobreza","48.13229"
"2018","I","Inactivos","Pobreza","39.613266"
"2018","I","Patrones","Pobreza","12.048257"
"2018","I","CtaPropia_no_Profesional","Pobreza","37.513252"
"2018","I","CtaPropia_Profesional","Pobreza","8.7400303"
"2018","I","Asalariado_Informal","Pobreza","34.075233"
"2018","I","Asalariado_Formal","Pobreza","9.3268986"
"2018","I","Sin_Salario","Pobreza","46.041199"
"2018","II","Total","Pobreza","28.785683"
"2018","II","Ocupados","Pobreza","23.021376"
"2018","II","Desocupados","Pobreza","59.957485"
"2018","II","Inactivos","Pobreza","45.414574"
"2018","II","Patrones","Pobreza","14.071411"
"2018","II","CtaPropia_no_Profesional","Pobreza","41.151031"
"2018","II","CtaPropia_Profesional","Pobreza","11.990932"
"2018","II","Asalariado_Informal","Pobreza","41.478699"
"2018","II","Asalariado_Formal","Pobreza","11.10189"
"2018","II","Sin_Salario","Pobreza","35.496304"
"2019","I","Total","Pobreza","32.248547"
"2019","I","Ocupados","Pobreza","26.255083"
"2019","I","Desocupados","Pobreza","59.379074"
"2019","I","Inactivos","Pobreza","50.102257"
"2019","I","Patrones","Pobreza","15.427493"
"2019","I","CtaPropia_no_Profesional","Pobreza","46.520844"
"2019","I","CtaPropia_Profesional","Pobreza","11.498547"
"2019","I","Asalariado_Informal","Pobreza","44.632298"
"2019","I","Asalariado_Formal","Pobreza","13.76878"
"2019","I","Sin_Salario","Pobreza","46.216457"
"2019","II","Total","Pobreza","32.564926"
"2019","II","Ocupados","Pobreza","26.173594"
"2019","II","Desocupados","Pobreza","62.937782"
"2019","II","Inactivos","Pobreza","52.023903"
"2019","II","Patrones","Pobreza","16.728594"
"2019","II","CtaPropia_no_Profesional","Pobreza","46.087574"
"2019","II","CtaPropia_Profesional","Pobreza","10.90486"
"2019","II","Asalariado_Informal","Pobreza","44.248711"
"2019","II","Asalariado_Formal","Pobreza","13.326248"
"2019","II","Sin_Salario","Pobreza","55.77705"
"2020","I","Total","Pobreza","38.517887"
"2020","I","Ocupados","Pobreza","29.275478"
"2020","I","Desocupados","Pobreza","68.594315"
"2020","I","Inactivos","Pobreza","59.042198"
"2020","I","Patrones","Pobreza","20.839558"
"2020","I","CtaPropia_no_Profesional","Pobreza","52.7859"
"2020","I","CtaPropia_Profesional","Pobreza","17.179497"
"2020","I","Asalariado_Informal","Pobreza","45.726429"
"2020","I","Asalariado_Formal","Pobreza","17.282347"
"2020","I","Sin_Salario","Pobreza","60.292805"
"2020","II","Total","Pobreza","39.243519"
"2020","II","Ocupados","Pobreza","30.899319"
"2020","II","Desocupados","Pobreza","66.827019"
"2020","II","Inactivos","Pobreza","59.640705"
"2020","II","Patrones","Pobreza","28.840006"
"2020","II","CtaPropia_no_Profesional","Pobreza","51.325222"
"2020","II","CtaPropia_Profesional","Pobreza","20.634918"
"2020","II","Asalariado_Informal","Pobreza","47.382679"
"2020","II","Asalariado_Formal","Pobreza","18.206287"
"2020","II","Sin_Salario","Pobreza","49.698196"
"2021","I","Total","Pobreza","37.421894"
"2021","I","Ocupados","Pobreza","31.382673"
"2021","I","Desocupados","Pobreza","65.175316"
"2021","I","Inactivos","Pobreza","55.079941"
"2021","I","Patrones","Pobreza","26.311388"
"2021","I","CtaPropia_no_Profesional","Pobreza","54.635647"
"2021","I","CtaPropia_Profesional","Pobreza","16.457899"
"2021","I","Asalariado_Informal","Pobreza","51.989563"
"2021","I","Asalariado_Formal","Pobreza","17.620035"
"2021","I","Sin_Salario","Pobreza","41.063831"
"2021","II","Total","Pobreza","34.467091"
"2021","II","Ocupados","Pobreza","27.830763"
"2021","II","Desocupados","Pobreza","68.2117"
"2021","II","Inactivos","Pobreza","56.784279"
"2021","II","Patrones","Pobreza","28.569389"
"2021","II","CtaPropia_no_Profesional","Pobreza","49.009544"
"2021","II","CtaPropia_Profesional","Pobreza","18.505003"
"2021","II","Asalariado_Informal","Pobreza","47.083286"
"2021","II","Asalariado_Formal","Pobreza","14.818604"
"2021","II","Sin_Salario","Pobreza","42.233425"
"2022","I","Total","Pobreza","33.239799"
"2022","I","Ocupados","Pobreza","27.126122"
"2022","I","Desocupados","Pobreza","59.261036"
"2022","I","Inactivos","Pobreza","54.93045"
"2022","I","Patrones","Pobreza","21.10008"
"2022","I","CtaPropia_no_Profesional","Pobreza","41.412868"
"2022","I","CtaPropia_Profesional","Pobreza","19.23287"
"2022","I","Asalariado_Informal","Pobreza","44.898663"
"2022","I","Asalariado_Formal","Pobreza","15.342248"
"2022","I","Sin_Salario","Pobreza","50.352516"
"2022","II","Total","Pobreza","36.477978"
"2022","II","Ocupados","Pobreza","30.605919"
"2022","II","Desocupados","Pobreza","67.267448"
"2022","II","Inactivos","Pobreza","58.690514"
"2022","II","Patrones","Pobreza","22.74304"
"2022","II","CtaPropia_no_Profesional","Pobreza","49.69582"
"2022","II","CtaPropia_Profesional","Pobreza","18.971426"
"2022","II","Asalariado_Informal","Pobreza","48.349472"
"2022","II","Asalariado_Formal","Pobreza","17.340002"
"2022","II","Sin_Salario","Pobreza","69.838165"
"2023","I","Total","Pobreza","36.45821"
"2023","I","Ocupados","Pobreza","30.589701"
"2023","I","Desocupados","Pobreza","67.141678"
"2023","I","Inactivos","Pobreza","58.803303"
"2023","I","Patrones","Pobreza","23.407162"
"2023","I","CtaPropia_no_Profesional","Pobreza","49.239883"
"2023","I","CtaPropia_Profesional","Pobreza","20.529566"
"2023","I","Asalariado_Informal","Pobreza","49.905617"
"2023","I","Asalariado_Formal","Pobreza","16.948843"
"2023","I","Sin_Salario","Pobreza","36.686974"
"2023","II","Total","Pobreza","38.476231"
"2023","II","Ocupados","Pobreza","32.643299"
"2023","II","Desocupados","Pobreza","67.085495"
"2023","II","Inactivos","Pobreza","62.255863"
"2023","II","Patrones","Pobreza","22.923258"
"2023","II","CtaPropia_no_Profesional","Pobreza","53.300159"
"2023","II","CtaPropia_Profesional","Pobreza","17.592981"
"2023","II","Asalariado_Informal","Pobreza","52.212658"
"2023","II","Asalariado_Formal","Pobreza","18.912115"
"2023","II","Sin_Salario","Pobreza","64.340958"
"2024","I","Total","Pobreza","49.666214"
"2024","I","Ocupados","Pobreza","43.630146"
"2024","I","Desocupados","Pobreza","77.608368"
"2024","I","Inactivos","Pobreza","72.726418"
"2024","I","Patrones","Pobreza","34.938717"
"2024","I","CtaPropia_no_Profesional","Pobreza","65.375282"
"2024","I","CtaPropia_Profesional","Pobreza","28.409168"
"2024","I","Asalariado_Informal","Pobreza","65.3806"
"2024","I","Asalariado_Formal","Pobreza","28.27878"
"2024","I","Sin_Salario","Pobreza","55.305805"
