"anio","geocodigoFundar","geonombreFundar","intensidad_id_ocde_desc","vab","prop_vab"
"2000","JPN","Japón","Baja intensidad de I+D","344123.153","0.287361962169265"
"2000","JPN","Japón","Media y alta intensidad de I+D","853401.914","0.712638037830735"
"2000","KAZ","Kazajstán","Baja intensidad de I+D","778.765","0.351352619494811"
"2000","KAZ","Kazajstán","Media y alta intensidad de I+D","1437.712","0.648647380505189"
"2000","KHM","Camboya","Baja intensidad de I+D","492.971","0.637463599075171"
"2000","KHM","Camboya","Media y alta intensidad de I+D","280.361","0.362536400924829"
"2000","KOR","Corea del Sur","Baja intensidad de I+D","42709.283","0.264063513169849"
"2000","KOR","Corea del Sur","Media y alta intensidad de I+D","119029.393","0.735936486830151"
"2000","LAO","Laos","Baja intensidad de I+D","136.537","0.778476538001026"
"2000","LAO","Laos","Media y alta intensidad de I+D","38.853","0.221523461998974"
"2000","LTU","Lituania","Baja intensidad de I+D","1627.607","0.708076676943798"
"2000","LTU","Lituania","Media y alta intensidad de I+D","671.024","0.291923323056202"
"2000","LUX","Luxemburgo","Baja intensidad de I+D","719.149","0.315809882318223"
"2000","LUX","Luxemburgo","Media y alta intensidad de I+D","1558.009","0.684190117681777"
"2000","LVA","Letonia","Baja intensidad de I+D","898.066","0.733190515922454"
"2000","LVA","Letonia","Media y alta intensidad de I+D","326.808","0.266809484077546"
"2000","MAR","Marruecos","Baja intensidad de I+D","3180.282","0.480604347179556"
"2000","MAR","Marruecos","Media y alta intensidad de I+D","3436.974","0.519395652820444"
"2000","MEX","México","Baja intensidad de I+D","56084.098","0.348378075048895"
"2000","MEX","México","Media y alta intensidad de I+D","104902.204","0.651621924951105"
"2000","MLT","Malta","Baja intensidad de I+D","311.638","0.401225158230293"
"2000","MLT","Malta","Media y alta intensidad de I+D","465.078","0.598774841769707"
"2000","MMR","Myanmar","Baja intensidad de I+D","695.718","0.671408966942867"
"2000","MMR","Myanmar","Media y alta intensidad de I+D","340.488","0.328591033057133"
"2000","MYS","Malasia","Baja intensidad de I+D","6716.711","0.353705140456788"
"2000","MYS","Malasia","Media y alta intensidad de I+D","12272.866","0.646294859543212"
"2000","NGA","Nigeria","Baja intensidad de I+D","7474.747","0.86492293073347"
"2000","NGA","Nigeria","Media y alta intensidad de I+D","1167.349","0.13507706926653"
"2000","NLD","Países Bajos","Baja intensidad de I+D","22666.179","0.382174536380137"
"2000","NLD","Países Bajos","Media y alta intensidad de I+D","36642.27","0.617825463619863"
"2000","NOR","Noruega","Baja intensidad de I+D","6697.236","0.395944165858637"
"2000","NOR","Noruega","Media y alta intensidad de I+D","10217.361","0.604055834141363"
"2000","NZL","Nueva Zelanda","Baja intensidad de I+D","6147.649","0.670422285463525"
"2000","NZL","Nueva Zelanda","Media y alta intensidad de I+D","3022.167","0.329577714536475"
"2000","OECD","Países miembros de OCDE","Baja intensidad de I+D","1683269.685","0.330620208195257"
"2000","OECD","Países miembros de OCDE","Media y alta intensidad de I+D","3407978.954","0.669379791804743"
"2000","PAK","Pakistán","Baja intensidad de I+D","8407.446","0.637743652636798"
"2000","PAK","Pakistán","Media y alta intensidad de I+D","4775.666","0.362256347363202"
"2000","PER","Perú","Baja intensidad de I+D","4752.236","0.528422891672905"
"2000","PER","Perú","Media y alta intensidad de I+D","4241.008","0.471577108327095"
"2000","PHL","Filipinas","Baja intensidad de I+D","12176.5","0.574697263885984"
"2000","PHL","Filipinas","Media y alta intensidad de I+D","9011.177","0.425302736114016"
"2000","POL","Polonia","Baja intensidad de I+D","14588.002","0.47541207724448"
"2000","POL","Polonia","Media y alta intensidad de I+D","16096.961","0.52458792275552"
"2000","PRT","Portugal","Baja intensidad de I+D","10593.31","0.533929810521199"
"2000","PRT","Portugal","Media y alta intensidad de I+D","9246.957","0.466070189478801"
"2000","ROU","Rumania","Baja intensidad de I+D","4628.802","0.577482460512371"
"2000","ROU","Rumania","Media y alta intensidad de I+D","3386.683","0.422517539487629"
"2000","RUS","Rusia","Baja intensidad de I+D","18460.618","0.46735657766286"
"2000","RUS","Rusia","Media y alta intensidad de I+D","21039.453","0.53264342233714"
"2000","SAU","Arabia Saudita","Baja intensidad de I+D","11127.447","0.549479079993573"
"2000","SAU","Arabia Saudita","Media y alta intensidad de I+D","9123.455","0.450520920006427"
"2000","SEN","Senegal","Baja intensidad de I+D","1024.495","0.755341792907789"
"2000","SEN","Senegal","Media y alta intensidad de I+D","331.838","0.244658207092211"
"2000","SGP","Singapur","Baja intensidad de I+D","3793.443","0.148202538151641"
"2000","SGP","Singapur","Media y alta intensidad de I+D","21802.9","0.851797461848359"
"2000","STP","Santo Tomé y Príncipe","Baja intensidad de I+D","1.918","0.953280318091451"
"2000","STP","Santo Tomé y Príncipe","Media y alta intensidad de I+D","0.094","0.0467196819085487"
"2000","SVK","Eslovaquia","Baja intensidad de I+D","2104.485","0.437241616307514"
"2000","SVK","Eslovaquia","Media y alta intensidad de I+D","2708.609","0.562758383692486"
"2000","SVN","Eslovenia","Baja intensidad de I+D","1994.911","0.412921351221733"
"2000","SVN","Eslovenia","Media y alta intensidad de I+D","2836.302","0.587078648778268"
"2000","SWE","Suecia","Baja intensidad de I+D","21391.74","0.327695504063224"
"2000","SWE","Suecia","Media y alta intensidad de I+D","43887.581","0.672304495936776"
"2000","THA","Tailandia","Baja intensidad de I+D","19837.793","0.544528472070871"
"2000","THA","Tailandia","Media y alta intensidad de I+D","16593.347","0.455471527929129"
"2000","TUN","Túnez","Baja intensidad de I+D","2351.132","0.564267978402062"
"2000","TUN","Túnez","Media y alta intensidad de I+D","1815.562","0.435732021597938"
"2000","TUR","Turquía","Baja intensidad de I+D","25931.154","0.501461803432047"
"2000","TUR","Turquía","Media y alta intensidad de I+D","25779.971","0.498538196567953"
"2000","TWN","Taiwán","Baja intensidad de I+D","24237.959","0.275632253731666"
"2000","TWN","Taiwán","Media y alta intensidad de I+D","63697.9","0.724367746268334"
"2000","UKR","Ucrania","Baja intensidad de I+D","2640.619","0.425320034674785"
"2000","UKR","Ucrania","Media y alta intensidad de I+D","3567.927","0.574679965325215"
"2000","USA","Estados Unidos","Baja intensidad de I+D","516568.943","0.322443717705934"
"2000","USA","Estados Unidos","Media y alta intensidad de I+D","1085474.808","0.677556282294066"
"2000","VNM","Vietnam","Baja intensidad de I+D","4296.242","0.587648049285246"
"2000","VNM","Vietnam","Media y alta intensidad de I+D","3014.668","0.412351950714754"
"2000","WLD","Mundo","Baja intensidad de I+D","2246083.221","0.353512243229467"
"2000","WLD","Mundo","Media y alta intensidad de I+D","4107538.935","0.646487756770533"
"2000","ZAF","Sudáfrica","Baja intensidad de I+D","9772.507","0.456644930118773"
"2000","ZAF","Sudáfrica","Media y alta intensidad de I+D","11628.162","0.543355069881227"
"2001","AGO","Angola","Baja intensidad de I+D","340.704","0.5500433474919"
"2001","AGO","Angola","Media y alta intensidad de I+D","278.709","0.4499566525081"
"2001","APEC","Cooperación Económica Asia-Pacífico","Baja intensidad de I+D","1275666.276","0.340562630794728"
"2001","APEC","Cooperación Económica Asia-Pacífico","Media y alta intensidad de I+D","2470094.887","0.659437369205272"
"2001","ARE","Emiratos Árabes Unidos","Baja intensidad de I+D","7696.691","0.494642613272854"
"2001","ARE","Emiratos Árabes Unidos","Media y alta intensidad de I+D","7863.414","0.505357386727146"
"2001","ARG","Argentina","Baja intensidad de I+D","28971.699","0.492860449584515"
"2001","ARG","Argentina","Media y alta intensidad de I+D","29811.064","0.507139550415485"
"2001","ASEAN","Asociación de Naciones del Sudeste Asiático","Baja intensidad de I+D","70514.72","0.494658224148107"
"2001","ASEAN","Asociación de Naciones del Sudeste Asiático","Media y alta intensidad de I+D","72037.686","0.505341775851893"
"2001","AUS","Australia","Baja intensidad de I+D","21652.4","0.480578331111821"
"2001","AUS","Australia","Media y alta intensidad de I+D","23402.482","0.51942166888818"
"2001","AUT","Austria","Baja intensidad de I+D","14582.712","0.367753195434384"
"2001","AUT","Austria","Media y alta intensidad de I+D","25070.817","0.632246804565616"
"2001","BEL","Bélgica","Baja intensidad de I+D","15922.062","0.355289072681057"
"2001","BEL","Bélgica","Media y alta intensidad de I+D","28892.325","0.644710927318943"
"2001","BGD","Bangladesh","Baja intensidad de I+D","7785.718","0.739080791689948"
"2001","BGD","Bangladesh","Media y alta intensidad de I+D","2748.608","0.260919208310052"
"2001","BGR","Bulgaria","Baja intensidad de I+D","1337.327","0.577281062386363"
"2001","BGR","Bulgaria","Media y alta intensidad de I+D","979.269","0.422718937613637"
"2001","BLR","Belarús","Baja intensidad de I+D","2325.053","0.529417283110653"
"2001","BLR","Belarús","Media y alta intensidad de I+D","2066.668","0.470582716889347"
"2001","BRA","Brasil","Baja intensidad de I+D","41433.854","0.505910124091641"
"2001","BRA","Brasil","Media y alta intensidad de I+D","40465.78","0.494089875908359"
"2001","BRN","Brunei","Baja intensidad de I+D","728.892","0.951828264216532"
"2001","BRN","Brunei","Media y alta intensidad de I+D","36.889","0.0481717357834681"
"2001","CAN","Canadá","Baja intensidad de I+D","51579.993","0.40578455799793"
"2001","CAN","Canadá","Media y alta intensidad de I+D","75531.776","0.59421544200207"
"2001","CHE","Suiza","Baja intensidad de I+D","15587.665","0.287059473802488"
"2001","CHE","Suiza","Media y alta intensidad de I+D","38713.504","0.712940526197511"
"2001","CHL","Chile","Baja intensidad de I+D","4741.016","0.515730712677393"
"2001","CHL","Chile","Media y alta intensidad de I+D","4451.797","0.484269287322607"
"2001","CHN","China","Baja intensidad de I+D","159842.557","0.359083023202536"
"2001","CHN","China","Media y alta intensidad de I+D","285298.39","0.640916976797464"
"2001","CIV","Costa de Marfil","Baja intensidad de I+D","1457.498","0.755365825596546"
"2001","CIV","Costa de Marfil","Media y alta intensidad de I+D","472.028","0.244634174403455"
"2001","CMR","Camerún","Baja intensidad de I+D","1511.679","0.860700834408014"
"2001","CMR","Camerún","Media y alta intensidad de I+D","244.656","0.139299165591986"
"2001","COD","Rep. Dem. Congo","Baja intensidad de I+D","1135.24","0.868502811135601"
"2001","COD","Rep. Dem. Congo","Media y alta intensidad de I+D","171.883","0.131497188864399"
"2001","COL","Colombia","Baja intensidad de I+D","8965.478","0.572803683330628"
"2001","COL","Colombia","Media y alta intensidad de I+D","6686.443","0.427196316669372"
"2001","CRI","Costa Rica","Baja intensidad de I+D","1543.254","0.6093914551555"
"2001","CRI","Costa Rica","Media y alta intensidad de I+D","989.197","0.3906085448445"
"2001","CYP","Chipre","Baja intensidad de I+D","556.97","0.659808396484465"
"2001","CYP","Chipre","Media y alta intensidad de I+D","287.169","0.340191603515535"
"2001","CZE","Chequia","Baja intensidad de I+D","6134.056","0.349260308266382"
"2001","CZE","Chequia","Media y alta intensidad de I+D","11428.936","0.650739691733618"
"2001","DEU","Alemania","Baja intensidad de I+D","115890.157","0.273649145538607"
"2001","DEU","Alemania","Media y alta intensidad de I+D","307608.907","0.726350854461393"
"2001","DNK","Dinamarca","Baja intensidad de I+D","8614.984","0.346779102468806"
"2001","DNK","Dinamarca","Media y alta intensidad de I+D","16227.874","0.653220897531194"
"2001","EA19","Eurozona","Baja intensidad de I+D","431100.151","0.352152167003951"
"2001","EA19","Eurozona","Media y alta intensidad de I+D","793086.98","0.647847832996049"
"2001","EGY","Egipto","Baja intensidad de I+D","8547.395","0.551036538410088"
"2001","EGY","Egipto","Media y alta intensidad de I+D","6964.09","0.448963461589912"
"2001","ESP","España","Baja intensidad de I+D","44169.803","0.410358865956649"
"2001","ESP","España","Media y alta intensidad de I+D","63467.211","0.589641134043351"
"2001","EST","Estonia","Baja intensidad de I+D","647.395","0.599531409891326"
"2001","EST","Estonia","Media y alta intensidad de I+D","432.44","0.400468590108674"
"2001","EU15","Unión Europea (15 países)","Baja intensidad de I+D","529093.087","0.350551758052559"
"2001","EU15","Unión Europea (15 países)","Media y alta intensidad de I+D","980222.085","0.649448241947441"
"2001","EU27_2020","Unión Europea (27 países)","Baja intensidad de I+D","493492.786","0.356738721821462"
"2001","EU27_2020","Unión Europea (27 países)","Media y alta intensidad de I+D","889852.379","0.643261278178538"
"2001","EU28","Unión Europea (28 países)","Baja intensidad de I+D","571975.287","0.356953219691276"
"2001","EU28","Unión Europea (28 países)","Media y alta intensidad de I+D","1030406.357","0.643046780308724"
"2001","FIN","Finlandia","Baja intensidad de I+D","13056.397","0.398626824858329"
"2001","FIN","Finlandia","Media y alta intensidad de I+D","19697.036","0.601373175141671"
"2001","FRA","Francia","Baja intensidad de I+D","74749.304","0.352326610553783"
"2001","FRA","Francia","Media y alta intensidad de I+D","137409.817","0.647673389446217"
"2001","G20","G-20","Baja intensidad de I+D","1905576.78","0.350356208147411"
"2001","G20","G-20","Media y alta intensidad de I+D","3533392.862","0.649643791852589"
"2001","GBR","Reino Unido","Baja intensidad de I+D","78482.502","0.358307903779316"
"2001","GBR","Reino Unido","Media y alta intensidad de I+D","140553.978","0.641692096220684"
"2001","GRC","Grecia","Baja intensidad de I+D","8085.616","0.526764160667702"
"2001","GRC","Grecia","Media y alta intensidad de I+D","7263.978","0.473235839332298"
"2001","HKG","Hong Kong","Baja intensidad de I+D","4295.024","0.640714803994577"
"2001","HKG","Hong Kong","Media y alta intensidad de I+D","2408.464","0.359285196005423"
"2001","HRV","Croacia","Baja intensidad de I+D","2325.478","0.562202199849965"
"2001","HRV","Croacia","Media y alta intensidad de I+D","1810.895","0.437797800150035"
"2001","HUN","Hungría","Baja intensidad de I+D","4800.155","0.393125811102923"
"2001","HUN","Hungría","Media y alta intensidad de I+D","7410.071","0.606874188897077"
"2001","IDN","Indonesia","Baja intensidad de I+D","24038.532","0.640097211247802"
"2001","IDN","Indonesia","Media y alta intensidad de I+D","13515.97","0.359902788752198"
"2001","IND","India","Baja intensidad de I+D","35404.859","0.419480704634184"
"2001","IND","India","Media y alta intensidad de I+D","48996.78","0.580519295365816"
"2001","IRL","Irlanda","Baja intensidad de I+D","6636.503","0.224181840525829"
"2001","IRL","Irlanda","Media y alta intensidad de I+D","22966.711","0.775818159474171"
"2001","ISL","Islandia","Baja intensidad de I+D","569.055","0.525083460823702"
"2001","ISL","Islandia","Media y alta intensidad de I+D","514.687","0.474916539176298"
"2001","ISR","Israel","Baja intensidad de I+D","6888.628","0.349363291716503"
"2001","ISR","Israel","Media y alta intensidad de I+D","12829.036","0.650636708283496"
"2001","ITA","Italia","Baja intensidad de I+D","94506.71","0.43087482474613"
"2001","ITA","Italia","Media y alta intensidad de I+D","124830.101","0.56912517525387"
"2001","JOR","Jordania","Baja intensidad de I+D","1047.679","0.602519856754172"
"2001","JOR","Jordania","Media y alta intensidad de I+D","691.15","0.397480143245828"
"2001","JPN","Japón","Baja intensidad de I+D","298018.182","0.297259480682265"
"2001","JPN","Japón","Media y alta intensidad de I+D","704534.138","0.702740519317735"
"2001","KAZ","Kazajstán","Baja intensidad de I+D","940.278","0.351046088057396"
"2001","KAZ","Kazajstán","Media y alta intensidad de I+D","1738.225","0.648953911942604"
"2001","KHM","Camboya","Baja intensidad de I+D","552.85","0.63942937708695"
"2001","KHM","Camboya","Media y alta intensidad de I+D","311.749","0.36057062291305"
"2001","KOR","Corea del Sur","Baja intensidad de I+D","38738.108","0.263231486991598"
"2001","KOR","Corea del Sur","Media y alta intensidad de I+D","108425.548","0.736768513008402"
"2001","LAO","Laos","Baja intensidad de I+D","136.918","0.778571347337056"
"2001","LAO","Laos","Media y alta intensidad de I+D","38.94","0.221428652662944"
"2001","LTU","Lituania","Baja intensidad de I+D","1811.625","0.711590884095087"
"2001","LTU","Lituania","Media y alta intensidad de I+D","734.255","0.288409115904913"
"2001","LUX","Luxemburgo","Baja intensidad de I+D","672.835","0.313339862459897"
"2001","LUX","Luxemburgo","Media y alta intensidad de I+D","1474.466","0.686660137540103"
"2001","LVA","Letonia","Baja intensidad de I+D","898.012","0.708971208100796"
"2001","LVA","Letonia","Media y alta intensidad de I+D","368.629","0.291028791899204"
"2001","MAR","Marruecos","Baja intensidad de I+D","3221.479","0.482446775133409"
"2001","MAR","Marruecos","Media y alta intensidad de I+D","3455.898","0.517553224866591"
"2001","MEX","México","Baja intensidad de I+D","59771.607","0.36453497888346"
"2001","MEX","México","Media y alta intensidad de I+D","104195.119","0.63546502111654"
"2001","MLT","Malta","Baja intensidad de I+D","281.091","0.399482404304486"
"2001","MLT","Malta","Media y alta intensidad de I+D","422.547","0.600517595695514"
"2001","MMR","Myanmar","Baja intensidad de I+D","695.707","0.674759758070461"
"2001","MMR","Myanmar","Media y alta intensidad de I+D","335.337","0.325240241929539"
"2001","MYS","Malasia","Baja intensidad de I+D","6525.235","0.352148826496181"
"2001","MYS","Malasia","Media y alta intensidad de I+D","12004.53","0.647851173503819"
"2001","NGA","Nigeria","Baja intensidad de I+D","8232.417","0.863958962768634"
"2001","NGA","Nigeria","Media y alta intensidad de I+D","1296.296","0.136041037231366"
"2001","NLD","Países Bajos","Baja intensidad de I+D","23729.223","0.391078700086988"
"2001","NLD","Países Bajos","Media y alta intensidad de I+D","36947.114","0.608921299913012"
"2001","NOR","Noruega","Baja intensidad de I+D","7165.666","0.413028682334437"
"2001","NOR","Noruega","Media y alta intensidad de I+D","10183.41","0.586971317665563"
"2001","NZL","Nueva Zelanda","Baja intensidad de I+D","5777.17","0.656939203697582"
"2001","NZL","Nueva Zelanda","Media y alta intensidad de I+D","3016.901","0.343060796302418"
"2001","OECD","Países miembros de OCDE","Baja intensidad de I+D","1615388.344","0.339560906944391"
"2001","OECD","Países miembros de OCDE","Media y alta intensidad de I+D","3141897.642","0.660439093055609"
"2001","PAK","Pakistán","Baja intensidad de I+D","8134.797","0.64373552548093"
"2001","PAK","Pakistán","Media y alta intensidad de I+D","4502.065","0.35626447451907"
"2001","PER","Perú","Baja intensidad de I+D","4780.831","0.52755953213824"
"2001","PER","Perú","Media y alta intensidad de I+D","4281.333","0.47244046786176"
"2001","PHL","Filipinas","Baja intensidad de I+D","10998.054","0.579483782489897"
"2001","PHL","Filipinas","Media y alta intensidad de I+D","7981","0.420516217510103"
"2001","POL","Polonia","Baja intensidad de I+D","13947.584","0.456463450809524"
"2001","POL","Polonia","Media y alta intensidad de I+D","16608.168","0.543536549190477"
"2001","PRT","Portugal","Baja intensidad de I+D","10513.312","0.529851239342875"
"2001","PRT","Portugal","Media y alta intensidad de I+D","9328.695","0.470148760657125"
"2001","ROU","Rumania","Baja intensidad de I+D","5752.084","0.601103079103467"
"2001","ROU","Rumania","Media y alta intensidad de I+D","3817.13","0.398896920896533"
"2001","RUS","Rusia","Baja intensidad de I+D","21955.868","0.472826086839482"
"2001","RUS","Rusia","Media y alta intensidad de I+D","24479.531","0.527173913160518"
"2001","SAU","Arabia Saudita","Baja intensidad de I+D","10790.307","0.550148229883426"
"2001","SAU","Arabia Saudita","Media y alta intensidad de I+D","8823.147","0.449851770116574"
"2001","SEN","Senegal","Baja intensidad de I+D","1140.763","0.796265221876784"
"2001","SEN","Senegal","Media y alta intensidad de I+D","291.879","0.203734778123216"
"2001","SGP","Singapur","Baja intensidad de I+D","3343.169","0.15301476716957"
"2001","SGP","Singapur","Media y alta intensidad de I+D","18505.5","0.84698523283043"
"2001","STP","Santo Tomé y Príncipe","Baja intensidad de I+D","1.979","0.953275529865125"
"2001","STP","Santo Tomé y Príncipe","Media y alta intensidad de I+D","0.097","0.0467244701348748"
"2001","SVK","Eslovaquia","Baja intensidad de I+D","2332.998","0.443999746503142"
"2001","SVK","Eslovaquia","Media y alta intensidad de I+D","2921.505","0.556000253496858"
"2001","SVN","Eslovenia","Baja intensidad de I+D","2057.427","0.409790098363072"
"2001","SVN","Eslovenia","Media y alta intensidad de I+D","2963.258","0.590209901636928"
"2001","SWE","Suecia","Baja intensidad de I+D","19480.965","0.336087191052532"
"2001","SWE","Suecia","Media y alta intensidad de I+D","38483.056","0.663912808947468"
"2001","THA","Tailandia","Baja intensidad de I+D","19041.082","0.540954352325652"
"2001","THA","Tailandia","Media y alta intensidad de I+D","16157.973","0.459045647674348"
"2001","TUN","Túnez","Baja intensidad de I+D","2422.869","0.565412392978893"
"2001","TUN","Túnez","Media y alta intensidad de I+D","1862.267","0.434587607021107"
"2001","TUR","Turquía","Baja intensidad de I+D","19198.487","0.500687874173063"
"2001","TUR","Turquía","Media y alta intensidad de I+D","19145.735","0.499312125826937"
"2001","TWN","Taiwán","Baja intensidad de I+D","21914.976","0.294381264978166"
"2001","TWN","Taiwán","Media y alta intensidad de I+D","52529.218","0.705618735021834"
"2001","UKR","Ucrania","Baja intensidad de I+D","3351.834","0.433739008953039"
"2001","UKR","Ucrania","Media y alta intensidad de I+D","4375.933","0.566260991046961"
"2001","USA","Estados Unidos","Baja intensidad de I+D","513469.294","0.337884810369932"
"2001","USA","Estados Unidos","Media y alta intensidad de I+D","1006188.525","0.662115189630068"
"2001","VNM","Vietnam","Baja intensidad de I+D","4454.284","0.58577553103071"
"2001","VNM","Vietnam","Media y alta intensidad de I+D","3149.796","0.41422446896929"
"2001","WLD","Mundo","Baja intensidad de I+D","2185312.915","0.361994407394881"
"2001","WLD","Mundo","Media y alta intensidad de I+D","3851556.358","0.638005592605119"
"2001","ZAF","Sudáfrica","Baja intensidad de I+D","8735.74","0.462006673804642"
"2001","ZAF","Sudáfrica","Media y alta intensidad de I+D","10172.515","0.537993326195358"
"2002","AGO","Angola","Baja intensidad de I+D","520.355","0.518144079213994"
"2002","AGO","Angola","Media y alta intensidad de I+D","483.912","0.481855920786006"
"2002","APEC","Cooperación Económica Asia-Pacífico","Baja intensidad de I+D","1258675.045","0.335776371708227"
"2002","APEC","Cooperación Económica Asia-Pacífico","Media y alta intensidad de I+D","2489876.524","0.664223628291773"
"2002","ARE","Emiratos Árabes Unidos","Baja intensidad de I+D","8069.184","0.486590835645376"
"2002","ARE","Emiratos Árabes Unidos","Media y alta intensidad de I+D","8513.915","0.513409164354624"
"2002","ARG","Argentina","Baja intensidad de I+D","11384.163","0.485716516535735"
"2002","ARG","Argentina","Media y alta intensidad de I+D","12053.712","0.514283483464265"
"2002","ASEAN","Asociación de Naciones del Sudeste Asiático","Baja intensidad de I+D","79971.303","0.497367744160639"
"2002","ASEAN","Asociación de Naciones del Sudeste Asiático","Media y alta intensidad de I+D","80817.779","0.502632255839361"
"2002","AUS","Australia","Baja intensidad de I+D","25101.005","0.484608560269396"
"2002","AUS","Australia","Media y alta intensidad de I+D","26695.449","0.515391439730604"
"2002","AUT","Austria","Baja intensidad de I+D","15285.049","0.366431136626666"
"2002","AUT","Austria","Media y alta intensidad de I+D","26428.243","0.633568863373334"
"2002","BEL","Bélgica","Baja intensidad de I+D","16956.865","0.357395424227236"
"2002","BEL","Bélgica","Media y alta intensidad de I+D","30488.804","0.642604575772764"
"2002","BGD","Bangladesh","Baja intensidad de I+D","7902.055","0.738438660723439"
"2002","BGD","Bangladesh","Media y alta intensidad de I+D","2798.976","0.261561339276561"
"2002","BGR","Bulgaria","Baja intensidad de I+D","1543.414","0.571125032841057"
"2002","BGR","Bulgaria","Media y alta intensidad de I+D","1158.996","0.428874967158943"
"2002","BLR","Belarús","Baja intensidad de I+D","2610.131","0.527452312923974"
"2002","BLR","Belarús","Media y alta intensidad de I+D","2338.432","0.472547687076026"
"2002","BRA","Brasil","Baja intensidad de I+D","36423.765","0.48133474520836"
"2002","BRA","Brasil","Media y alta intensidad de I+D","39248.655","0.51866525479164"
"2002","BRN","Brunei","Baja intensidad de I+D","761.451","0.951870862251735"
"2002","BRN","Brunei","Media y alta intensidad de I+D","38.501","0.0481291377482649"
"2002","CAN","Canadá","Baja intensidad de I+D","50868.673","0.395195998905542"
"2002","CAN","Canadá","Media y alta intensidad de I+D","77848.908","0.604804001094458"
"2002","CHE","Suiza","Baja intensidad de I+D","16695.452","0.279413335911108"
"2002","CHE","Suiza","Media y alta intensidad de I+D","43056.356","0.720586664088892"
"2002","CHL","Chile","Baja intensidad de I+D","4652.965","0.514392257503628"
"2002","CHL","Chile","Media y alta intensidad de I+D","4392.593","0.485607742496372"
"2002","CHN","China","Baja intensidad de I+D","156857.151","0.347122289787855"
"2002","CHN","China","Media y alta intensidad de I+D","295021.497","0.652877710212145"
"2002","CIV","Costa de Marfil","Baja intensidad de I+D","1596.452","0.753643467062454"
"2002","CIV","Costa de Marfil","Media y alta intensidad de I+D","521.86","0.246356532937547"
"2002","CMR","Camerún","Baja intensidad de I+D","1828.294","0.862131990610497"
"2002","CMR","Camerún","Media y alta intensidad de I+D","292.372","0.137868009389503"
"2002","COD","Rep. Dem. Congo","Baja intensidad de I+D","1182.057","0.868042592252616"
"2002","COD","Rep. Dem. Congo","Media y alta intensidad de I+D","179.693","0.131957407747384"
"2002","COL","Colombia","Baja intensidad de I+D","8834.335","0.567292651289428"
"2002","COL","Colombia","Media y alta intensidad de I+D","6738.465","0.432707348710572"
"2002","CRI","Costa Rica","Baja intensidad de I+D","1588.475","0.602070457565588"
"2002","CRI","Costa Rica","Media y alta intensidad de I+D","1049.879","0.397929542434412"
"2002","CYP","Chipre","Baja intensidad de I+D","599.048","0.65298950395305"
"2002","CYP","Chipre","Media y alta intensidad de I+D","318.345","0.34701049604695"
"2002","CZE","Chequia","Baja intensidad de I+D","7013.693","0.350247593540401"
"2002","CZE","Chequia","Media y alta intensidad de I+D","13011.264","0.649752406459599"
"2002","DEU","Alemania","Baja intensidad de I+D","117181.149","0.266958531631481"
"2002","DEU","Alemania","Media y alta intensidad de I+D","321767.733","0.73304146836852"
"2002","DNK","Dinamarca","Baja intensidad de I+D","9495.985","0.356461593567525"
"2002","DNK","Dinamarca","Media y alta intensidad de I+D","17143.589","0.643538406432475"
"2002","EA19","Eurozona","Baja intensidad de I+D","453915.962","0.35047208280648"
"2002","EA19","Eurozona","Media y alta intensidad de I+D","841239.87","0.64952791719352"
"2002","EGY","Egipto","Baja intensidad de I+D","8107.238","0.549675862127414"
"2002","EGY","Egipto","Media y alta intensidad de I+D","6641.887","0.450324137872586"
"2002","ESP","España","Baja intensidad de I+D","48268.651","0.414083574111746"
"2002","ESP","España","Media y alta intensidad de I+D","68298.762","0.585916425888254"
"2002","EST","Estonia","Baja intensidad de I+D","723.811","0.582467183405973"
"2002","EST","Estonia","Media y alta intensidad de I+D","518.853","0.417532816594027"
"2002","EU15","Unión Europea (15 países)","Baja intensidad de I+D","557538.051","0.349294950245412"
"2002","EU15","Unión Europea (15 países)","Media y alta intensidad de I+D","1038643.201","0.650705049754588"
"2002","EU27_2020","Unión Europea (27 países)","Baja intensidad de I+D","521988.495","0.355346114311509"
"2002","EU27_2020","Unión Europea (27 países)","Media y alta intensidad de I+D","946969.442","0.644653885688491"
"2002","EU28","Unión Europea (28 países)","Baja intensidad de I+D","604701.14","0.355940838435459"
"2002","EU28","Unión Europea (28 países)","Media y alta intensidad de I+D","1094179.895","0.644059161564541"
"2002","FIN","Finlandia","Baja intensidad de I+D","13372.602","0.388321898554222"
"2002","FIN","Finlandia","Media y alta intensidad de I+D","21064.297","0.611678101445778"
"2002","FRA","Francia","Baja intensidad de I+D","79765.069","0.358070948560344"
"2002","FRA","Francia","Media y alta intensidad de I+D","142998.239","0.641929051439656"
"2002","G20","G-20","Baja intensidad de I+D","1899693.701","0.346017990064446"
"2002","G20","G-20","Media y alta intensidad de I+D","3590465.064","0.653982009935554"
"2002","GBR","Reino Unido","Baja intensidad de I+D","82712.646","0.359740478446924"
"2002","GBR","Reino Unido","Media y alta intensidad de I+D","147210.454","0.640259521553076"
"2002","GRC","Grecia","Baja intensidad de I+D","9558.285","0.565295443226495"
"2002","GRC","Grecia","Media y alta intensidad de I+D","7350.192","0.434704556773505"
"2002","HKG","Hong Kong","Baja intensidad de I+D","4485.669","0.666426531378734"
"2002","HKG","Hong Kong","Media y alta intensidad de I+D","2245.259","0.333573468621266"
