"geocodigoFundar","geonombreFundar","anio","rindes","rindes_trigo_ma5"
"PRK","Corea del Norte","1988","1.42220","1.50718"
"PRK","Corea del Norte","1989","1.61250","1.51910"
"PRK","Corea del Norte","1990","1.28890","1.47806"
"PRK","Corea del Norte","1991","1.31160","1.42260"
"PRK","Corea del Norte","1992","1.34520","1.39608"
"PRK","Corea del Norte","1993","1.39870","1.39138"
"PRK","Corea del Norte","1994","1.45050","1.35898"
"PRK","Corea del Norte","1995","1.48490","1.39818"
"PRK","Corea del Norte","1996","1.33330","1.40252"
"PRK","Corea del Norte","1997","1.33330","1.40014"
"PRK","Corea del Norte","1998","2.35710","1.59182"
"PRK","Corea del Norte","1999","2.02080","1.70588"
"PRK","Corea del Norte","2000","0.84750","1.57840"
"PRK","Corea del Norte","2001","2.16280","1.74430"
"PRK","Corea del Norte","2002","2.30160","1.93796"
"PRK","Corea del Norte","2003","2.33330","1.93320"
"PRK","Corea del Norte","2004","2.50000","2.02904"
"PRK","Corea del Norte","2005","2.50650","2.36084"
"PRK","Corea del Norte","2006","2.48750","2.42578"
"PRK","Corea del Norte","2007","2.43750","2.45296"
"PRK","Corea del Norte","2008","2.39730","2.46576"
"PRK","Corea del Norte","2009","2.26240","2.41824"
"PRK","Corea del Norte","2010","2.19180","2.35530"
"PRK","Corea del Norte","2011","2.01590","2.26098"
"PRK","Corea del Norte","2012","1.48000","2.06948"
"PRK","Corea del Norte","2013","1.50000","1.89002"
"PRK","Corea del Norte","2014","1.50000","1.73754"
"PRK","Corea del Norte","2015","1.37500","1.57418"
"PRK","Corea del Norte","2016","1.23810","1.41862"
"PRK","Corea del Norte","2017","1.20380","1.36338"
"PRK","Corea del Norte","2018","1.25060","1.31350"
"PRK","Corea del Norte","2019","1.22640","1.25878"
"PRK","Corea del Norte","2020","1.24810","1.23340"
"PRK","Corea del Norte","2021","1.22910","1.23160"
"PRK","Corea del Norte","2022","1.23060","1.23696"
"PRK","Corea del Norte","2023","1.22950","1.23274"
"PRK","Corea del Norte","2024","1.20100","1.22766"
"PRT","Portugal","1961","0.65150",""
"PRT","Portugal","1962","0.88570",""
"PRT","Portugal","1963","0.80020",""
"PRT","Portugal","1964","0.68870",""
"PRT","Portugal","1965","0.97500","0.80022"
"PRT","Portugal","1966","0.60870","0.79166"
"PRT","Portugal","1967","1.11120","0.83676"
"PRT","Portugal","1968","1.24250","0.92522"
"PRT","Portugal","1969","0.82810","0.95310"
"PRT","Portugal","1970","0.93750","0.94560"
"PRT","Portugal","1971","1.57050","1.13796"
"PRT","Portugal","1972","1.21450","1.15862"
"PRT","Portugal","1973","1.20610","1.15134"
"PRT","Portugal","1974","1.17630","1.22098"
"PRT","Portugal","1975","1.30370","1.29422"
"PRT","Portugal","1976","1.29210","1.23854"
"PRT","Portugal","1977","0.87350","1.17034"
"PRT","Portugal","1978","0.70840","1.07080"
"PRT","Portugal","1979","0.88290","1.01212"
"PRT","Portugal","1980","1.22050","0.99548"
"PRT","Portugal","1981","0.92760","0.92258"
"PRT","Portugal","1982","1.20040","0.98796"
"PRT","Portugal","1983","0.98680","1.04364"
"PRT","Portugal","1984","1.59520","1.18610"
"PRT","Portugal","1985","1.39530","1.22106"
"PRT","Portugal","1986","1.58140","1.35182"
"PRT","Portugal","1987","1.64730","1.44120"
"PRT","Portugal","1988","1.37680","1.51920"
"PRT","Portugal","1989","1.91330","1.58282"
"PRT","Portugal","1990","1.42690","1.58914"
"PRT","Portugal","1991","2.09820","1.69250"
"PRT","Portugal","1992","1.29140","1.62132"
"PRT","Portugal","1993","1.68610","1.68318"
"PRT","Portugal","1994","1.96670","1.69386"
"PRT","Portugal","1995","1.38720","1.68592"
"PRT","Portugal","1996","1.71390","1.60906"
"PRT","Portugal","1997","1.19050","1.58888"
"PRT","Portugal","1998","1.01510","1.45468"
"PRT","Portugal","1999","1.59860","1.38106"
"PRT","Portugal","2000","1.56780","1.41718"
"PRT","Portugal","2001","0.83710","1.24182"
"PRT","Portugal","2002","1.79040","1.36180"
"PRT","Portugal","2003","0.85810","1.33040"
"PRT","Portugal","2004","1.56250","1.32318"
"PRT","Portugal","2005","0.66440","1.14250"
"PRT","Portugal","2006","2.38470","1.45202"
"PRT","Portugal","2007","1.86300","1.46654"
"PRT","Portugal","2008","2.30280","1.75548"
"PRT","Portugal","2009","1.70080","1.78314"
"PRT","Portugal","2010","1.43050","1.93636"
"PRT","Portugal","2011","1.20020","1.69946"
"PRT","Portugal","2012","1.07660","1.54218"
"PRT","Portugal","2013","1.76350","1.43432"
"PRT","Portugal","2014","2.06570","1.50730"
"PRT","Portugal","2015","2.02320","1.62584"
"PRT","Portugal","2016","2.35650","1.85710"
"PRT","Portugal","2017","2.05420","2.05262"
"PRT","Portugal","2018","2.59380","2.21868"
"PRT","Portugal","2019","2.70140","2.34582"
"PRT","Portugal","2020","2.77040","2.49526"
"PRT","Portugal","2021","2.42290","2.50854"
"PRT","Portugal","2022","1.99420","2.49654"
"PRT","Portugal","2023","1.40140","2.25806"
"PRT","Portugal","2024","3.37410","2.39260"
"PRY","Paraguay","1961","0.90000",""
"PRY","Paraguay","1962","0.70000",""
"PRY","Paraguay","1963","0.90720",""
"PRY","Paraguay","1964","0.64810",""
"PRY","Paraguay","1965","1.00000","0.83106"
"PRY","Paraguay","1966","1.10000","0.87106"
"PRY","Paraguay","1967","1.20100","0.97126"
"PRY","Paraguay","1968","1.01330","0.99248"
"PRY","Paraguay","1969","0.91410","1.04568"
"PRY","Paraguay","1970","0.73330","0.99234"
"PRY","Paraguay","1971","1.06410","0.98516"
"PRY","Paraguay","1972","0.54660","0.85428"
"PRY","Paraguay","1973","1.13300","0.87822"
"PRY","Paraguay","1974","1.16320","0.92804"
"PRY","Paraguay","1975","0.70920","0.92322"
"PRY","Paraguay","1976","1.20870","0.95214"
"PRY","Paraguay","1977","0.98130","1.03908"
"PRY","Paraguay","1978","1.20000","1.05248"
"PRY","Paraguay","1979","1.23940","1.06772"
"PRY","Paraguay","1980","1.70080","1.26604"
"PRY","Paraguay","1981","1.23770","1.27184"
"PRY","Paraguay","1982","1.31570","1.33872"
"PRY","Paraguay","1983","1.20160","1.33904"
"PRY","Paraguay","1984","1.20040","1.33124"
"PRY","Paraguay","1985","1.59980","1.31104"
"PRY","Paraguay","1986","1.59960","1.38342"
"PRY","Paraguay","1987","2.09710","1.53970"
"PRY","Paraguay","1988","1.89920","1.67922"
"PRY","Paraguay","1989","1.49770","1.73868"
"PRY","Paraguay","1990","1.65710","1.75014"
"PRY","Paraguay","1991","1.56360","1.74294"
"PRY","Paraguay","1992","1.65710","1.65494"
"PRY","Paraguay","1993","2.21310","1.71772"
"PRY","Paraguay","1994","2.14940","1.84806"
"PRY","Paraguay","1995","1.20940","1.75852"
"PRY","Paraguay","1996","2.45440","1.93668"
"PRY","Paraguay","1997","1.78620","1.96250"
"PRY","Paraguay","1998","1.14190","1.74826"
"PRY","Paraguay","1999","0.95840","1.51006"
"PRY","Paraguay","2000","1.81010","1.63020"
"PRY","Paraguay","2001","1.83340","1.50600"
"PRY","Paraguay","2002","1.72630","1.49402"
"PRY","Paraguay","2003","2.20000","1.70564"
"PRY","Paraguay","2004","2.20000","1.95396"
"PRY","Paraguay","2005","2.19180","2.03030"
"PRY","Paraguay","2006","1.69860","2.00334"
"PRY","Paraguay","2007","2.50000","2.15808"
"PRY","Paraguay","2008","2.09860","2.13780"
"PRY","Paraguay","2009","2.10000","2.11780"
"PRY","Paraguay","2010","2.50000","2.17944"
"PRY","Paraguay","2011","2.50490","2.34070"
"PRY","Paraguay","2012","2.60100","2.36090"
"PRY","Paraguay","2013","2.60000","2.46118"
"PRY","Paraguay","2014","1.50000","2.34118"
"PRY","Paraguay","2015","1.89860","2.22090"
"PRY","Paraguay","2016","2.20000","2.15992"
"PRY","Paraguay","2017","2.00000","2.03972"
"PRY","Paraguay","2018","1.68000","1.85572"
"PRY","Paraguay","2019","2.80000","2.11572"
"PRY","Paraguay","2020","2.70980","2.27796"
"PRY","Paraguay","2021","2.06170","2.25030"
"PRY","Paraguay","2022","2.24610","2.29952"
"PRY","Paraguay","2023","2.16340","2.39620"
"PRY","Paraguay","2024","1.70600","2.17740"
"PSE","Palestina","1994","1.11920",""
"PSE","Palestina","1995","1.91500",""
"PSE","Palestina","1996","1.83590",""
"PSE","Palestina","1997","1.51500",""
"PSE","Palestina","1998","1.74380","1.62578"
"PSE","Palestina","1999","0.77790","1.55752"
"PSE","Palestina","2000","2.46560","1.66764"
"PSE","Palestina","2001","1.21220","1.54290"
"PSE","Palestina","2002","2.41930","1.72376"
"PSE","Palestina","2003","2.07490","1.78998"
"PSE","Palestina","2004","2.11640","2.05768"
"PSE","Palestina","2005","2.08980","1.98252"
"PSE","Palestina","2006","1.86830","2.11374"
"PSE","Palestina","2007","1.96700","2.02328"
"PSE","Palestina","2008","1.38710","1.88572"
"PSE","Palestina","2009","1.36360","1.73516"
"PSE","Palestina","2010","1.78920","1.67504"
"PSE","Palestina","2011","1.62180","1.62574"
"PSE","Palestina","2012","1.99930","1.63220"
"PSE","Palestina","2013","2.40320","1.83542"
"PSE","Palestina","2014","2.40320","2.04334"
"PSE","Palestina","2015","1.98340","2.08218"
"PSE","Palestina","2016","2.57150","2.27212"
"PSE","Palestina","2017","2.23550","2.31936"
"PSE","Palestina","2018","2.36660","2.31204"
"PSE","Palestina","2019","2.24640","2.28068"
"PSE","Palestina","2020","2.26860","2.33772"
"PSE","Palestina","2021","3.05520","2.43446"
"PSE","Palestina","2022","2.57130","2.50162"
"QAT","Qatar","1971","1.40000",""
"QAT","Qatar","1972","1.50000",""
"QAT","Qatar","1973","1.70000",""
"QAT","Qatar","1974","1.33330",""
"QAT","Qatar","1975","0.80000","1.34666"
"QAT","Qatar","1976","0.93330","1.25332"
"QAT","Qatar","1977","1.28570","1.21046"
"QAT","Qatar","1978","2.18750","1.30796"
"QAT","Qatar","1979","2.18180","1.47766"
"QAT","Qatar","1980","2.35190","1.78804"
"QAT","Qatar","1981","2.32140","2.06566"
"QAT","Qatar","1982","3.22780","2.45408"
"QAT","Qatar","1983","2.67800","2.55218"
"QAT","Qatar","1984","2.70310","2.65644"
"QAT","Qatar","1985","2.33330","2.65272"
"QAT","Qatar","1986","2.36360","2.66116"
"QAT","Qatar","1987","2.34090","2.48378"
"QAT","Qatar","1988","2.29580","2.40734"
"QAT","Qatar","1989","2.33330","2.33338"
"QAT","Qatar","1990","2.29960","2.32664"
"QAT","Qatar","1991","2.30480","2.31488"
"QAT","Qatar","1992","2.30880","2.30846"
"QAT","Qatar","1993","2.31030","2.31136"
"QAT","Qatar","1994","2.30650","2.30600"
"QAT","Qatar","1995","2.29690","2.30546"
"QAT","Qatar","1996","2.28810","2.30212"
"QAT","Qatar","1997","2.30770","2.30190"
"QAT","Qatar","1998","2.29510","2.29886"
"QAT","Qatar","1999","2.30560","2.29868"
"QAT","Qatar","2000","2.30560","2.30042"
"QAT","Qatar","2001","2.33330","2.30946"
"QAT","Qatar","2002","2.27270","2.30246"
"QAT","Qatar","2003","2.33330","2.31010"
"QAT","Qatar","2004","2.44440","2.33786"
"QAT","Qatar","2005","2.33330","2.34340"
"QAT","Qatar","2006","2.00000","2.27674"
"QAT","Qatar","2007","2.31880","2.28596"
"QAT","Qatar","2008","3.00000","2.41930"
"QAT","Qatar","2009","2.33330","2.39708"
"QAT","Qatar","2010","2.25000","2.38042"
"QAT","Qatar","2011","2.36360","2.45314"
"QAT","Qatar","2012","2.28570","2.44652"
"QAT","Qatar","2013","2.26320","2.29916"
"QAT","Qatar","2014","2.50000","2.33250"
"QAT","Qatar","2016","2.29630","2.34176"
"QAT","Qatar","2017","2.28570","2.32618"
"QAT","Qatar","2018","2.50000","2.36904"
"QAT","Qatar","2019","2.33330","2.38306"
"QAT","Qatar","2020","2.30000","2.34306"
"QAT","Qatar","2021","2.31190","2.34618"
"QAT","Qatar","2022","1.80000","2.24904"
"QAT","Qatar","2023","3.00000","2.34904"
"QAT","Qatar","2024","2.36930","2.35624"
"ROU","Rumania","1961","1.34380",""
"ROU","Rumania","1962","1.33230",""
"ROU","Rumania","1963","1.32160",""
"ROU","Rumania","1964","1.29230",""
"ROU","Rumania","1965","1.99000","1.45600"
"ROU","Rumania","1966","1.66910","1.52106"
"ROU","Rumania","1967","1.99760","1.65412"
"ROU","Rumania","1968","1.72090","1.73398"
"ROU","Rumania","1969","1.57600","1.79072"
"ROU","Rumania","1970","1.44590","1.68190"
"ROU","Rumania","1971","2.23740","1.79556"
"ROU","Rumania","1972","2.39390","1.87482"
"ROU","Rumania","1973","2.32690","1.99602"
"ROU","Rumania","1974","2.08900","2.09862"
"ROU","Rumania","1975","2.07290","2.22402"
"ROU","Rumania","1976","2.80870","2.33828"
"ROU","Rumania","1977","2.83560","2.42662"
"ROU","Rumania","1978","2.67120","2.49548"
"ROU","Rumania","1979","2.17010","2.51170"
"ROU","Rumania","1980","2.79090","2.65530"
"ROU","Rumania","1981","2.50140","2.59384"
"ROU","Rumania","1982","2.83990","2.59470"
"ROU","Rumania","1983","2.21600","2.50366"
"ROU","Rumania","1984","3.13050","2.69574"
"ROU","Rumania","1985","2.33810","2.60518"
"ROU","Rumania","1986","2.51120","2.60714"
"ROU","Rumania","1987","2.81340","2.60184"
"ROU","Rumania","1988","3.59420","2.87748"
"ROU","Rumania","1989","3.38080","2.92754"
"ROU","Rumania","1990","3.23510","3.10694"
"ROU","Rumania","1991","2.54060","3.11282"
"ROU","Rumania","1992","2.19500","2.98914"
"ROU","Rumania","1993","2.32910","2.73612"
"ROU","Rumania","1994","2.54350","2.56866"
"ROU","Rumania","1995","3.09030","2.53970"
"ROU","Rumania","1996","1.76450","2.38448"
"ROU","Rumania","1997","3.01030","2.54754"
"ROU","Rumania","1998","2.59630","2.60098"
"ROU","Rumania","1999","2.79930","2.65214"
"ROU","Rumania","2000","2.29960","2.49400"
"ROU","Rumania","2001","3.04490","2.75008"
"ROU","Rumania","2002","2.05800","2.55962"
"ROU","Rumania","2003","1.75700","2.39176"
"ROU","Rumania","2004","3.47750","2.52740"
"ROU","Rumania","2005","2.99850","2.66718"
"ROU","Rumania","2006","2.77370","2.61294"
"ROU","Rumania","2007","1.61000","2.52334"
"ROU","Rumania","2008","3.42220","2.85638"
"ROU","Rumania","2009","2.43050","2.64698"
"ROU","Rumania","2010","2.70000","2.58728"
"ROU","Rumania","2011","3.66500","2.76554"
"ROU","Rumania","2012","2.65930","2.97540"
"ROU","Rumania","2013","3.47860","2.98668"
"ROU","Rumania","2014","3.59840","3.22026"
"ROU","Rumania","2015","3.78720","3.43770"
"ROU","Rumania","2016","3.94840","3.49438"
"ROU","Rumania","2017","4.89110","3.94074"
"ROU","Rumania","2018","4.79350","4.20372"
"ROU","Rumania","2019","4.74880","4.43380"
"ROU","Rumania","2020","2.96600","4.26956"
"ROU","Rumania","2021","4.79690","4.43926"
"ROU","Rumania","2022","4.00440","4.26192"
"ROU","Rumania","2023","4.15240","4.13370"
"ROU","Rumania","2024","4.09070","4.00208"
"RUS","Rusia","1992","1.90300",""
"RUS","Rusia","1993","1.76550",""
"RUS","Rusia","1994","1.44980",""
"RUS","Rusia","1995","1.39460",""
"RUS","Rusia","1996","1.54490","1.61156"
"RUS","Rusia","1997","1.84170","1.59930"
"RUS","Rusia","1998","1.35940","1.51808"
"RUS","Rusia","1999","1.56910","1.54194"
"RUS","Rusia","2000","1.61440","1.58590"
"RUS","Rusia","2001","2.05830","1.68858"
"RUS","Rusia","2002","2.06810","1.73386"
"RUS","Rusia","2003","1.70300","1.80258"
"RUS","Rusia","2004","1.98230","1.88522"
"RUS","Rusia","2005","1.92910","1.94816"
"RUS","Rusia","2006","1.94920","1.92634"
"RUS","Rusia","2007","2.10070","1.93286"
"RUS","Rusia","2008","2.44590","2.08144"
"RUS","Rusia","2009","2.31820","2.14862"
"RUS","Rusia","2010","1.91810","2.14642"
"RUS","Rusia","2011","2.26450","2.20948"
"RUS","Rusia","2012","1.77270","2.14388"
"RUS","Rusia","2013","2.22880","2.10046"
"RUS","Rusia","2014","2.49760","2.13634"
"RUS","Rusia","2015","2.38830","2.23038"
"RUS","Rusia","2016","2.68540","2.31456"
"RUS","Rusia","2017","3.12540","2.58510"
"RUS","Rusia","2018","2.72500","2.68434"
"RUS","Rusia","2019","2.70160","2.72514"
"RUS","Rusia","2020","2.97590","2.84266"
"RUS","Rusia","2021","2.72440","2.85046"
"RUS","Rusia","2022","3.55080","2.93554"
"RUS","Rusia","2023","3.22410","3.03536"
"RUS","Rusia","2024","3.06410","3.10786"
"RWA","Ruanda","1961","0.78690",""
"RWA","Ruanda","1962","0.79970",""
"RWA","Ruanda","1963","0.80260",""
"RWA","Ruanda","1964","0.39530",""
"RWA","Ruanda","1965","0.84960","0.72682"
"RWA","Ruanda","1966","0.80000","0.72944"
"RWA","Ruanda","1967","0.80000","0.72950"
"RWA","Ruanda","1968","0.84950","0.73888"
"RWA","Ruanda","1969","0.84990","0.82980"
"RWA","Ruanda","1970","0.90000","0.83988"
"RWA","Ruanda","1971","0.90010","0.85990"
"RWA","Ruanda","1972","0.89980","0.87986"
"RWA","Ruanda","1973","0.72120","0.85420"
"RWA","Ruanda","1974","0.82000","0.84822"
"RWA","Ruanda","1975","0.84240","0.83670"
"RWA","Ruanda","1976","0.83510","0.82370"
"RWA","Ruanda","1977","0.85600","0.81494"
"RWA","Ruanda","1978","0.69160","0.80902"
"RWA","Ruanda","1979","0.75320","0.79566"
"RWA","Ruanda","1980","0.70590","0.76836"
"RWA","Ruanda","1981","0.77130","0.75560"
"RWA","Ruanda","1982","0.91080","0.76656"
"RWA","Ruanda","1983","0.84620","0.79748"
"RWA","Ruanda","1984","0.83700","0.81424"
"RWA","Ruanda","1985","0.99880","0.87282"
"RWA","Ruanda","1986","1.03480","0.92552"
"RWA","Ruanda","1987","0.92200","0.92776"
"RWA","Ruanda","1988","1.06730","0.97198"
"RWA","Ruanda","1989","1.15560","1.03570"
"RWA","Ruanda","1990","1.18110","1.07216"
"RWA","Ruanda","1991","0.89290","1.04378"
"RWA","Ruanda","1992","0.89360","1.03810"
"RWA","Ruanda","1993","0.88080","1.00080"
"RWA","Ruanda","1994","0.91470","0.95262"
"RWA","Ruanda","1995","1.04420","0.92524"
"RWA","Ruanda","1996","1.13570","0.97380"
"RWA","Ruanda","1997","0.95570","0.98622"
"RWA","Ruanda","1998","0.72630","0.95532"
"RWA","Ruanda","1999","0.69740","0.91186"
"RWA","Ruanda","2000","0.64160","0.83134"
"RWA","Ruanda","2001","0.76940","0.75808"
"RWA","Ruanda","2002","0.61710","0.69036"
"RWA","Ruanda","2003","0.73510","0.69212"
"RWA","Ruanda","2004","0.79870","0.71238"
"RWA","Ruanda","2005","0.90830","0.76572"
"RWA","Ruanda","2006","0.85100","0.78204"
"RWA","Ruanda","2007","0.89480","0.83758"
"RWA","Ruanda","2008","0.90840","0.87224"
"RWA","Ruanda","2009","0.92550","0.89760"
"RWA","Ruanda","2010","0.93920","0.90378"
"RWA","Ruanda","2011","0.96590","0.92676"
"RWA","Ruanda","2012","0.95600","0.93900"
"RWA","Ruanda","2013","0.92150","0.94162"
"RWA","Ruanda","2014","0.94070","0.94466"
"RWA","Ruanda","2015","0.96070","0.94896"
"RWA","Ruanda","2016","0.98270","0.95232"
"RWA","Ruanda","2017","1.01570","0.96426"
"RWA","Ruanda","2018","1.10220","1.00040"
"RWA","Ruanda","2019","1.18530","1.04932"
"RWA","Ruanda","2020","1.04080","1.06534"
"RWA","Ruanda","2021","1.03930","1.07666"
"RWA","Ruanda","2022","1.15870","1.10526"
"RWA","Ruanda","2023","1.25550","1.13592"
"RWA","Ruanda","2024","1.27160","1.15318"
"SAU","Arabia Saudita","1961","1.47060",""
"SAU","Arabia Saudita","1962","1.44000",""
"SAU","Arabia Saudita","1963","1.63640",""
"SAU","Arabia Saudita","1964","1.58540",""
"SAU","Arabia Saudita","1965","1.75030","1.57654"
"SAU","Arabia Saudita","1966","1.75000","1.63242"
"SAU","Arabia Saudita","1967","1.64710","1.67384"
"SAU","Arabia Saudita","1968","1.73710","1.69398"
"SAU","Arabia Saudita","1969","1.85710","1.74832"
"SAU","Arabia Saudita","1970","1.85710","1.76968"
"SAU","Arabia Saudita","1971","1.39230","1.69814"
"SAU","Arabia Saudita","1972","1.00600","1.56992"
"SAU","Arabia Saudita","1973","2.04460","1.63142"
"SAU","Arabia Saudita","1974","1.84230","1.62846"
"SAU","Arabia Saudita","1975","2.12620","1.68228"
"SAU","Arabia Saudita","1976","1.25480","1.65478"
"SAU","Arabia Saudita","1977","1.74040","1.80166"
"SAU","Arabia Saudita","1978","2.00170","1.79308"
"SAU","Arabia Saudita","1979","2.09070","1.84276"
"SAU","Arabia Saudita","1980","2.10830","1.83918"
"SAU","Arabia Saudita","1981","2.54730","2.09768"
"SAU","Arabia Saudita","1982","2.75880","2.30136"
"SAU","Arabia Saudita","1983","3.33580","2.56818"
"SAU","Arabia Saudita","1984","3.46870","2.84378"
"SAU","Arabia Saudita","1985","3.63440","3.14900"
"SAU","Arabia Saudita","1986","4.04290","3.44812"
"SAU","Arabia Saudita","1987","4.40210","3.77678"
"SAU","Arabia Saudita","1988","4.49820","4.00926"
"SAU","Arabia Saudita","1989","4.42390","4.20030"
"SAU","Arabia Saudita","1990","4.64610","4.40264"
"SAU","Arabia Saudita","1991","4.50300","4.49466"
"SAU","Arabia Saudita","1992","4.46090","4.50642"
"SAU","Arabia Saudita","1993","4.48860","4.50450"
"SAU","Arabia Saudita","1994","4.55030","4.52978"
"SAU","Arabia Saudita","1995","4.47200","4.49496"
"SAU","Arabia Saudita","1996","4.38210","4.47078"
"SAU","Arabia Saudita","1997","4.44970","4.46854"
"SAU","Arabia Saudita","1998","4.49990","4.47080"
"SAU","Arabia Saudita","1999","4.25260","4.41126"
"SAU","Arabia Saudita","2000","4.26400","4.36966"
"SAU","Arabia Saudita","2001","4.90810","4.47486"
"SAU","Arabia Saudita","2002","4.88750","4.56242"
"SAU","Arabia Saudita","2003","4.88490","4.63942"
"SAU","Arabia Saudita","2004","5.30660","4.85022"
"SAU","Arabia Saudita","2005","5.41750","5.08092"
"SAU","Arabia Saudita","2006","5.61720","5.22274"
"SAU","Arabia Saudita","2007","5.68440","5.38212"
"SAU","Arabia Saudita","2008","6.08770","5.62268"
"SAU","Arabia Saudita","2009","5.88330","5.73802"
"SAU","Arabia Saudita","2010","6.14740","5.88400"
"SAU","Arabia Saudita","2011","6.14290","5.98914"
"SAU","Arabia Saudita","2012","5.92540","6.03734"
"SAU","Arabia Saudita","2013","6.43330","6.10646"
"SAU","Arabia Saudita","2014","5.88000","6.10580"
"SAU","Arabia Saudita","2015","6.14200","6.10472"
"SAU","Arabia Saudita","2016","5.92500","6.06114"
"SAU","Arabia Saudita","2017","6.43330","6.16272"
"SAU","Arabia Saudita","2018","6.53340","6.18274"
"SAU","Arabia Saudita","2019","5.90230","6.18720"
"SAU","Arabia Saudita","2020","6.37550","6.23390"
"SAU","Arabia Saudita","2021","6.70000","6.38890"
"SAU","Arabia Saudita","2022","6.80000","6.46224"
"SAU","Arabia Saudita","2023","6.25610","6.40678"
"SAU","Arabia Saudita","2024","6.34970","6.49626"
"SDN","Sudán","2012","1.72970",""
"SDN","Sudán","2013","1.95340",""
"SDN","Sudán","2014","2.12190",""
"SDN","Sudán","2015","3.43930",""
"SDN","Sudán","2016","2.38100","2.32506"
"SDN","Sudán","2017","2.68870","2.51686"
"SDN","Sudán","2018","2.44720","2.61562"
"SDN","Sudán","2019","2.39080","2.66940"
"SDN","Sudán","2020","2.23240","2.42802"
"SDN","Sudán","2021","2.52290","2.45640"
"SDN","Sudán","2022","2.52530","2.42372"
"SDN","Sudán","2023","2.34200","2.40268"
"SDN","Sudán","2024","3.14650","2.55382"
"SOM","Somalia","1970","0.00000",""
"SOM","Somalia","1971","0.00000",""
"SOM","Somalia","1972","0.00000",""
"SOM","Somalia","1973","0.00000",""
"SOM","Somalia","1974","0.00000","0.00000"
"SOM","Somalia","1975","0.00000","0.00000"
"SOM","Somalia","1976","0.00000","0.00000"
"SOM","Somalia","1977","0.00000","0.00000"
"SOM","Somalia","1978","0.00000","0.00000"
"SOM","Somalia","1979","0.00000","0.00000"
"SOM","Somalia","1980","0.00000","0.00000"
"SOM","Somalia","1981","0.00000","0.00000"
"SOM","Somalia","1982","0.00000","0.00000"
"SOM","Somalia","1983","0.00000","0.00000"
"SOM","Somalia","1984","0.00000","0.00000"
"SOM","Somalia","1985","0.36110","0.07222"
"SOM","Somalia","1986","0.36110","0.14444"
"SOM","Somalia","1987","0.37030","0.21850"
"SOM","Somalia","1988","0.37030","0.29256"
"SOM","Somalia","1989","0.36840","0.36624"
"SOM","Somalia","1990","0.37000","0.36802"
"SOM","Somalia","1991","0.36670","0.36914"
"SOM","Somalia","1992","0.36840","0.36876"
"SOM","Somalia","1993","0.37000","0.36870"
"SOM","Somalia","1994","0.37010","0.36904"
"SOM","Somalia","1995","0.37080","0.36920"
"SOM","Somalia","1996","0.37140","0.37014"
"SOM","Somalia","1997","0.37240","0.37094"
"SOM","Somalia","1998","0.37500","0.37194"
"SOM","Somalia","1999","0.37220","0.37236"
"SOM","Somalia","2000","0.36920","0.37204"
"SOM","Somalia","2001","0.36540","0.37084"
"SOM","Somalia","2002","0.37360","0.37108"
"SOM","Somalia","2003","0.37630","0.37134"
"SOM","Somalia","2004","0.37860","0.37262"
"SOM","Somalia","2005","0.38710","0.37620"
"SOM","Somalia","2006","0.36920","0.37696"
"SOM","Somalia","2007","0.37850","0.37794"
"SOM","Somalia","2008","0.38060","0.37880"
"SOM","Somalia","2009","0.38340","0.37976"
"SOM","Somalia","2010","0.38680","0.37970"
"SOM","Somalia","2011","0.39010","0.38388"
"SOM","Somalia","2012","0.40000","0.38818"
"SOM","Somalia","2013","0.40000","0.39206"
"SOM","Somalia","2014","0.39510","0.39440"
"SOM","Somalia","2015","0.39560","0.39616"
"SOM","Somalia","2016","0.39580","0.39730"
"SOM","Somalia","2017","0.39640","0.39658"
"SOM","Somalia","2018","0.39710","0.39600"
"SOM","Somalia","2019","0.39790","0.39656"
"SOM","Somalia","2020","0.39820","0.39708"
"SOM","Somalia","2021","0.39880","0.39768"
"SOM","Somalia","2022","0.39910","0.39822"
"SOM","Somalia","2023","0.39990","0.39878"
"SOM","Somalia","2024","0.40060","0.39932"
"SRB","Serbia","2006","3.47400",""
"SRB","Serbia","2007","3.33270",""
"SRB","Serbia","2008","4.29910",""
"SRB","Serbia","2009","3.64230",""
"SRB","Serbia","2010","3.36720","3.62306"
"SRB","Serbia","2011","4.21140","3.77054"
"SRB","Serbia","2012","3.97700","3.89940"
"SRB","Serbia","2013","4.25920","3.89142"
"SRB","Serbia","2014","3.94740","3.95244"
"SRB","Serbia","2015","4.11610","4.10222"
"SRB","Serbia","2016","4.84700","4.22934"
"SRB","Serbia","2017","4.09200","4.25234"
"SRB","Serbia","2018","4.57420","4.31534"
"SRB","Serbia","2019","4.38900","4.40366"
"SRB","Serbia","2020","4.94470","4.56938"
"SRB","Serbia","2021","5.74930","4.74984"
"SRB","Serbia","2022","4.92770","4.91698"
"SRB","Serbia","2023","5.05490","5.01312"
"SRB","Serbia","2024","5.28300","5.19192"
"SVK","Eslovaquia","1993","3.84740",""
"SVK","Eslovaquia","1994","4.85180",""
"SVK","Eslovaquia","1995","4.43790",""
"SVK","Eslovaquia","1996","4.13020",""
"SVK","Eslovaquia","1997","4.57230","4.36792"
"SVK","Eslovaquia","1998","4.17260","4.43296"
"SVK","Eslovaquia","1999","4.01330","4.26526"
"SVK","Eslovaquia","2000","3.09520","3.99672"
"SVK","Eslovaquia","2001","4.01020","3.97272"
