iso3,iso3_desc_fundar,anio,idha
BDI,Burundi,1965,.0863855091784677
BDI,Burundi,1970,.0791815909135218
BDI,Burundi,1975,.0847937339624675
BDI,Burundi,1980,.0943399652456117
BDI,Burundi,1985,.1102179531054858
BDI,Burundi,1990,.0975762961152579
BDI,Burundi,1995,.1224433735761816
BDI,Burundi,2000,.1281952207071378
BDI,Burundi,2005,.1411949562552037
BDI,Burundi,2010,.156785710213273
BDI,Burundi,2015,.1314908395636602
BDI,Burundi,2020,.12571929484921
BEL,Bélgica,1870,.2184548953126291
BEL,Bélgica,1880,.234422115731617
BEL,Bélgica,1890,.2448451520803324
BEL,Bélgica,1900,.2705300549975286
BEL,Bélgica,1913,.2955189940288438
BEL,Bélgica,1925,.3175849933885993
BEL,Bélgica,1929,.3242018118562299
BEL,Bélgica,1933,.3254632697059848
BEL,Bélgica,1938,.3365228002899256
BEL,Bélgica,1950,.402512873714432
BEL,Bélgica,1955,.4270300435881174
BEL,Bélgica,1960,.4576078533220416
BEL,Bélgica,1965,.4765564879712416
BEL,Bélgica,1970,.4938405532289628
BEL,Bélgica,1975,.5131283617073771
BEL,Bélgica,1980,.544604763151165
BEL,Bélgica,1985,.5635787537077915
BEL,Bélgica,1990,.5980457616418382
BEL,Bélgica,1995,.6203528971938618
BEL,Bélgica,2000,.6457786284555405
BEL,Bélgica,2005,.6722902945516609
BEL,Bélgica,2010,.6942895696512128
BEL,Bélgica,2015,.7122255353096344
BEL,Bélgica,2020,.7353814317288657
BEN,Benin,1870,.0210748189475141
BEN,Benin,1880,.0243208598270536
BEN,Benin,1890,.028637077057825
BEN,Benin,1900,.0325090731941513
BEN,Benin,1913,.0383555275174671
BEN,Benin,1925,.0326062654603658
BEN,Benin,1929,.0431323893867213
BEN,Benin,1933,.0434683503933199
BEN,Benin,1938,.0464747708957411
BEN,Benin,1950,.0534205072254086
BEN,Benin,1955,.0639202811551112
BEN,Benin,1960,.0874375246325844
BEN,Benin,1965,.1015375014660686
BEN,Benin,1970,.0900445047921334
BEN,Benin,1975,.0907230316147175
BEN,Benin,1980,.1063961031805705
BEN,Benin,1985,.1199876463165475
BEN,Benin,1990,.1530179119078481
BEN,Benin,1995,.2154244236196002
BEN,Benin,2000,.2267947378679044
BEN,Benin,2005,.2419632164236982
BEN,Benin,2010,.2583664520902594
BEN,Benin,2015,.2709870714346154
BEN,Benin,2020,.2476135603748679
BFA,Burkina Faso,1870,.0284736792167119
BFA,Burkina Faso,1880,.0293661633199905
BFA,Burkina Faso,1890,.030467800758025
BFA,Burkina Faso,1900,.0315817245307839
BFA,Burkina Faso,1913,.0362125197550104
BFA,Burkina Faso,1925,.03597176543901
BFA,Burkina Faso,1929,.0358947268230241
BFA,Burkina Faso,1933,.0356155700903473
BFA,Burkina Faso,1938,.0404569806756605
BFA,Burkina Faso,1950,.0460214493814753
BFA,Burkina Faso,1955,.0489503582581815
BFA,Burkina Faso,1960,.056364030135637
BFA,Burkina Faso,1965,.0599669487242057
BFA,Burkina Faso,1970,.0547546227008089
BFA,Burkina Faso,1975,.0617653781729766
BFA,Burkina Faso,1980,.0775980264948617
BFA,Burkina Faso,1985,.0787691652724544
BFA,Burkina Faso,1990,.0866495230916755
BFA,Burkina Faso,1995,.1237787901849768
BFA,Burkina Faso,2000,.1478496330289377
BFA,Burkina Faso,2005,.1650620814849977
BFA,Burkina Faso,2010,.1865552604509055
BFA,Burkina Faso,2015,.1835868906822628
BFA,Burkina Faso,2020,.2310706323104443
BGD,Bangladesh,1870,
BGD,Bangladesh,1880,
BGD,Bangladesh,1890,
BGD,Bangladesh,1900,
BGD,Bangladesh,1913,
BGD,Bangladesh,1925,
BGD,Bangladesh,1929,
BGD,Bangladesh,1933,
BGD,Bangladesh,1938,
BGD,Bangladesh,1950,.0980994684152758
BGD,Bangladesh,1955,.098943895892314
BGD,Bangladesh,1960,.0890848872288372
BGD,Bangladesh,1965,.1105316643753186
BGD,Bangladesh,1970,.1075366402550284
BGD,Bangladesh,1975,.120696693039203
BGD,Bangladesh,1980,.1447343699537447
BGD,Bangladesh,1985,.1414997355006214
BGD,Bangladesh,1990,.1707054574594049
BGD,Bangladesh,1995,.2125030934388173
BGD,Bangladesh,2000,.2467981815415384
BGD,Bangladesh,2005,.2479761281036186
BGD,Bangladesh,2010,.2431490338302666
BGD,Bangladesh,2015,.2386158219715792
BGD,Bangladesh,2020,.2681133695358415
BGR,Bulgaria,1870,.0961840384504947
BGR,Bulgaria,1880,.1235838532732146
BGR,Bulgaria,1890,.117312487552081
BGR,Bulgaria,1900,.147589624653065
BGR,Bulgaria,1913,.1643790869543834
BGR,Bulgaria,1925,.1727823650678835
BGR,Bulgaria,1929,.184462891309977
BGR,Bulgaria,1933,.1998376688254074
BGR,Bulgaria,1938,.1845238144929429
BGR,Bulgaria,1950,.1826895959643849
BGR,Bulgaria,1955,.2033066335983983
BGR,Bulgaria,1960,.2264094183450658
BGR,Bulgaria,1965,.2401223241050633
BGR,Bulgaria,1970,.2492455486662888
BGR,Bulgaria,1975,.2588779344164175
BGR,Bulgaria,1980,.2657437095536557
BGR,Bulgaria,1985,.2692059465294895
BGR,Bulgaria,1990,.4402438899586026
BGR,Bulgaria,1995,.4929401697494306
BGR,Bulgaria,2000,.5123648141526449
BGR,Bulgaria,2005,.5350217225941595
BGR,Bulgaria,2010,.5505951045214982
BGR,Bulgaria,2015,.5443359606001802
BGR,Bulgaria,2020,.5409156399791979
BHR,Bahrein,1870,.0196730579552771
BHR,Bahrein,1880,.0198187217426165
BHR,Bahrein,1890,.0199612427473002
BHR,Bahrein,1900,.0201007747748886
BHR,Bahrein,1913,.0212693420686411
BHR,Bahrein,1925,.0242463838840109
BHR,Bahrein,1929,.032166933216045
BHR,Bahrein,1933,.0344652282805965
BHR,Bahrein,1938,.0362259705887726
BHR,Bahrein,1950,.0665612593146223
BHR,Bahrein,1955,.0710016566757892
BHR,Bahrein,1960,.0767048742264032
BHR,Bahrein,1965,.0865219539864778
BHR,Bahrein,1970,.1058026136175831
BHR,Bahrein,1975,.1648579941690121
BHR,Bahrein,1980,.149867478560736
BHR,Bahrein,1985,.1610182069077132
BHR,Bahrein,1990,.1735821901700323
BHR,Bahrein,1995,.1821366284553905
BHR,Bahrein,2000,.2059762932313753
BHR,Bahrein,2005,.2804060115278046
BHR,Bahrein,2010,.2865250086825822
BHR,Bahrein,2015,.2785676130995813
BHR,Bahrein,2020,.300872089138632
BHS,Bahamas,1870,
BHS,Bahamas,1880,
BHS,Bahamas,1890,
BHS,Bahamas,1900,
BHS,Bahamas,1913,
BHS,Bahamas,1925,
BHS,Bahamas,1929,
BHS,Bahamas,1933,
BHS,Bahamas,1938,
BHS,Bahamas,1950,.3065681561448237
BHS,Bahamas,1955,.3513103840495147
BHS,Bahamas,1960,.3639082840668791
BHS,Bahamas,1965,.395206029126597
BHS,Bahamas,1970,.4102825626512021
BHS,Bahamas,1975,.4083238940934411
BHS,Bahamas,1980,.4247735924499901
BHS,Bahamas,1985,.4590929048827047
BHS,Bahamas,1990,.4809794331788842
BHS,Bahamas,1995,.5033726320407615
BHS,Bahamas,2000,.5447711222237022
BHS,Bahamas,2005,.578972829120072
BHS,Bahamas,2010,.5958334489230639
BHS,Bahamas,2015,.5725027380475403
BHS,Bahamas,2020,.6174499025331054
BLR,Belarús,1870,
BLR,Belarús,1880,
BLR,Belarús,1890,
BLR,Belarús,1900,
BLR,Belarús,1913,
BLR,Belarús,1925,
BLR,Belarús,1929,
BLR,Belarús,1933,
BLR,Belarús,1938,
BLR,Belarús,1950,
BLR,Belarús,1955,
BLR,Belarús,1960,
BLR,Belarús,1965,
BLR,Belarús,1970,
BLR,Belarús,1975,
BLR,Belarús,1980,.2124845228908534
BLR,Belarús,1985,.2241225418715926
BLR,Belarús,1990,.4239306376656571
BLR,Belarús,1995,.4152708383878893
BLR,Belarús,2000,.3194518827792984
BLR,Belarús,2005,.3275054748124892
BLR,Belarús,2010,.3540392420416451
BLR,Belarús,2015,.3814330357912077
BLR,Belarús,2020,.3555969029997041
BLZ,Belice,1870,
BLZ,Belice,1880,
BLZ,Belice,1890,
BLZ,Belice,1900,
BLZ,Belice,1913,
BLZ,Belice,1925,
BLZ,Belice,1929,
BLZ,Belice,1933,
BLZ,Belice,1938,
BLZ,Belice,1950,.2732957131058934
BLZ,Belice,1955,.3096869883782053
BLZ,Belice,1960,.3176508416298711
BLZ,Belice,1965,.3373615895219669
BLZ,Belice,1970,.3426794451205198
BLZ,Belice,1975,.3637686885272429
BLZ,Belice,1980,.3777646347290253
BLZ,Belice,1985,.3941833982601934
BLZ,Belice,1990,.4228964814833555
BLZ,Belice,1995,.4459585689542717
BLZ,Belice,2000,.4715549537543878
BLZ,Belice,2005,.510354535365514
BLZ,Belice,2010,.5474698810267234
BLZ,Belice,2015,.5379932416675134
BLZ,Belice,2020,.4929405066253734
BOL,Bolivia,1870,.0411358563172599
BOL,Bolivia,1880,.054075994721643
BOL,Bolivia,1890,.0604532812207152
BOL,Bolivia,1900,.0659245911353073
BOL,Bolivia,1913,.0865755116739389
BOL,Bolivia,1925,.107745795762779
BOL,Bolivia,1929,.113790401898724
BOL,Bolivia,1933,.1124868524255553
BOL,Bolivia,1938,.1149025307039866
BOL,Bolivia,1950,.1318065506046289
BOL,Bolivia,1955,.1451365173305363
BOL,Bolivia,1960,.153674191175014
BOL,Bolivia,1965,.127321207492867
BOL,Bolivia,1970,.1224637488432488
BOL,Bolivia,1975,.116176045500548
BOL,Bolivia,1980,.1460535085968908
BOL,Bolivia,1985,.2826063081861861
BOL,Bolivia,1990,.3181507761618881
BOL,Bolivia,1995,.3486381432829912
BOL,Bolivia,2000,.3714046155426814
BOL,Bolivia,2005,.3924514101372696
BOL,Bolivia,2010,.3782998442438779
BOL,Bolivia,2015,.3801908392526203
BOL,Bolivia,2020,.3487315917505966
BRA,Brasil,1870,.0605786299550853
BRA,Brasil,1880,.063905117292467
BRA,Brasil,1890,.065255146815248
BRA,Brasil,1900,.073430670515558
BRA,Brasil,1913,.0827076475664113
BRA,Brasil,1925,.0949246538713935
BRA,Brasil,1929,.0994711004681461
BRA,Brasil,1933,.0935276183931089
BRA,Brasil,1938,.0926200315115437
BRA,Brasil,1950,.1848156918099172
BRA,Brasil,1955,.2000655657898997
BRA,Brasil,1960,.2158756459369727
BRA,Brasil,1965,.162917641703961
BRA,Brasil,1970,.1796554105603349
BRA,Brasil,1975,.190156334868518
BRA,Brasil,1980,.2342571367442208
BRA,Brasil,1985,.2966256710533386
BRA,Brasil,1990,.4086676900985946
BRA,Brasil,1995,.4340875364103766
BRA,Brasil,2000,.4555776163214297
BRA,Brasil,2005,.485026610862007
BRA,Brasil,2010,.5027090574515937
BRA,Brasil,2015,.5013551220480417
BRA,Brasil,2020,.4536289078398529
BRB,Barbados,1870,
BRB,Barbados,1880,
BRB,Barbados,1890,
BRB,Barbados,1900,
BRB,Barbados,1913,
BRB,Barbados,1925,
BRB,Barbados,1929,
BRB,Barbados,1933,
BRB,Barbados,1938,
BRB,Barbados,1950,.2486386309236746
BRB,Barbados,1955,.3134722129373826
BRB,Barbados,1960,.3525963396043043
BRB,Barbados,1965,.3778028677684699
BRB,Barbados,1970,.4344425147865368
BRB,Barbados,1975,.4473420061045393
BRB,Barbados,1980,.4740526321478999
BRB,Barbados,1985,.4924506453379327
BRB,Barbados,1990,.4968711368326231
BRB,Barbados,1995,.5108355808740848
BRB,Barbados,2000,.5174611013472055
BRB,Barbados,2005,.5346312817292788
BRB,Barbados,2010,.5463487625278515
BRB,Barbados,2015,.5723590054826291
BRB,Barbados,2020,.5613617483413781
BRN,Brunei Darussalam,1870,
BRN,Brunei Darussalam,1880,
BRN,Brunei Darussalam,1890,
BRN,Brunei Darussalam,1900,
BRN,Brunei Darussalam,1913,
BRN,Brunei Darussalam,1925,
BRN,Brunei Darussalam,1929,
BRN,Brunei Darussalam,1933,
BRN,Brunei Darussalam,1938,
BRN,Brunei Darussalam,1950,.1825676571179238
BRN,Brunei Darussalam,1955,.2083213589770087
BRN,Brunei Darussalam,1960,.2283560657355486
BRN,Brunei Darussalam,1965,.2477312886952871
BRN,Brunei Darussalam,1970,.2510286804944731
BRN,Brunei Darussalam,1975,.3002396823548151
BRN,Brunei Darussalam,1980,.3280477275937523
BRN,Brunei Darussalam,1985,.326193383706688
BRN,Brunei Darussalam,1990,.3226611193487224
BRN,Brunei Darussalam,1995,.3315262823506688
BRN,Brunei Darussalam,2000,.3422950106660244
BRN,Brunei Darussalam,2005,.3706445149325708
BRN,Brunei Darussalam,2010,.3790602696689517
BRN,Brunei Darussalam,2015,.37523809887878
BRN,Brunei Darussalam,2020,.418153169834963
BWA,Botswana,1870,.0272289332861599
BWA,Botswana,1880,.0282206884688826
BWA,Botswana,1890,.0350927356006894
BWA,Botswana,1900,.0409036990290926
BWA,Botswana,1913,.0513392463280412
BWA,Botswana,1925,.0559904941280945
BWA,Botswana,1929,.0564314605756733
BWA,Botswana,1933,.0599347821519089
BWA,Botswana,1938,.0647393544822609
BWA,Botswana,1950,.0818927477109111
BWA,Botswana,1955,.0909399445744732
BWA,Botswana,1960,.0992938423251576
BWA,Botswana,1965,.1271180426741807
BWA,Botswana,1970,.1914749631480822
BWA,Botswana,1975,.2293363544269856
BWA,Botswana,1980,.2599639520672233
BWA,Botswana,1985,.3284638472515086
BWA,Botswana,1990,.3668852782445141
BWA,Botswana,1995,.3741550639137963
BWA,Botswana,2000,.3732742264123237
BWA,Botswana,2005,.3925382845496095
BWA,Botswana,2010,.4350229139861154
BWA,Botswana,2015,.4397808975839298
BWA,Botswana,2020,.448362949932755
CAF,República Centroafricana,1870,.020372378083136
CAF,República Centroafricana,1880,.0235677207757715
CAF,República Centroafricana,1890,.0259498353387763
CAF,República Centroafricana,1900,.0279125422412046
CAF,República Centroafricana,1913,.0278777705800756
CAF,República Centroafricana,1925,.0277365736337962
CAF,República Centroafricana,1929,.0277053753066975
CAF,República Centroafricana,1933,.0279302092195105
CAF,República Centroafricana,1938,.0411850099743437
CAF,República Centroafricana,1950,.0701216621894933
CAF,República Centroafricana,1955,.0772001984034083
CAF,República Centroafricana,1960,.0792029372295985
CAF,República Centroafricana,1965,.079653679296168
CAF,República Centroafricana,1970,.0711730991034757
CAF,República Centroafricana,1975,.0765267554140679
CAF,República Centroafricana,1980,.1066239028967413
CAF,República Centroafricana,1985,.1079463288817103
CAF,República Centroafricana,1990,.1317301491250267
CAF,República Centroafricana,1995,.1539108017519964
CAF,República Centroafricana,2000,.1541992396159922
CAF,República Centroafricana,2005,.1545361060942918
CAF,República Centroafricana,2010,.1673494831539016
CAF,República Centroafricana,2015,.165113814329751
CAF,República Centroafricana,2020,.1832159266316568
CAN,Canadá,1870,.2302101489591447
CAN,Canadá,1880,.2530063958761389
CAN,Canadá,1890,.268652251342166
CAN,Canadá,1900,.2937847598278316
CAN,Canadá,1913,.3281547023682464
CAN,Canadá,1925,.3875232263097091
CAN,Canadá,1929,.3914702284761929
CAN,Canadá,1933,.3999826009078571
CAN,Canadá,1938,.4212026359668763
CAN,Canadá,1950,.477245482030233
CAN,Canadá,1955,.4947970928374629
CAN,Canadá,1960,.5130222900797285
CAN,Canadá,1965,.5322663862080264
CAN,Canadá,1970,.5491050212088748
CAN,Canadá,1975,.579180206881196
CAN,Canadá,1980,.6129833325040213
CAN,Canadá,1985,.6329863285754521
CAN,Canadá,1990,.6726796475958211
CAN,Canadá,1995,.695664447941836
CAN,Canadá,2000,.7255717418096077
CAN,Canadá,2005,.7659876642822033
CAN,Canadá,2010,.7724542857091945
CAN,Canadá,2015,.78090969456166
CAN,Canadá,2020,.8275504173863576
CHE,Suiza,1870,.2638564325157829
CHE,Suiza,1880,.2850010144062267
CHE,Suiza,1890,.3066697699453446
CHE,Suiza,1900,.3273879823072952
CHE,Suiza,1913,.3635947473699841
CHE,Suiza,1925,.397180128846335
CHE,Suiza,1929,.4065185273115769
CHE,Suiza,1933,.4195765549218108
CHE,Suiza,1938,.4311715307316946
CHE,Suiza,1950,.4733076135986881
CHE,Suiza,1955,.4901981290592799
CHE,Suiza,1960,.5106510798873152
CHE,Suiza,1965,.537397024513997
CHE,Suiza,1970,.5598834262472094
CHE,Suiza,1975,.6346197722281502
CHE,Suiza,1980,.6650160788319606
CHE,Suiza,1985,.6914647784704135
CHE,Suiza,1990,.7145289747899078
CHE,Suiza,1995,.7253402368026431
CHE,Suiza,2000,.7419688025597515
CHE,Suiza,2005,.771376187335256
CHE,Suiza,2010,.7960777449625251
CHE,Suiza,2015,.8475700112496871
CHE,Suiza,2020,.8855448455370343
CHL,Chile,1870,.0800288381482575
CHL,Chile,1880,.0846825574653106
CHL,Chile,1890,.1058893974382248
CHL,Chile,1900,.1170978147349471
CHL,Chile,1913,.1356584356089408
CHL,Chile,1925,.1378732609452925
CHL,Chile,1929,.1431697161827935
CHL,Chile,1933,.1939823690918047
CHL,Chile,1938,.207590220543181
CHL,Chile,1950,.2683785488295229
CHL,Chile,1955,.2762171792813539
CHL,Chile,1960,.3104946119588404
CHL,Chile,1965,.3344171511167651
CHL,Chile,1970,.3583153439553753
CHL,Chile,1975,.1982100692900289
CHL,Chile,1980,.2294751932934607
CHL,Chile,1985,.2475527367066062
CHL,Chile,1990,.4866108634714578
CHL,Chile,1995,.5563623741648372
CHL,Chile,2000,.5929230604595668
CHL,Chile,2005,.6226794902920081
CHL,Chile,2010,.6332750147962408
CHL,Chile,2015,.6382137811582798
CHL,Chile,2020,.6479909838967766
CHN,China,1870,.0353325657911843
CHN,China,1880,.0358840227040361
CHN,China,1890,.0362071557451701
CHN,China,1900,.0384278577187829
CHN,China,1913,.0565815135368174
CHN,China,1925,.0484485617619654
CHN,China,1929,.0672104945105852
CHN,China,1933,.0718906589965943
CHN,China,1938,.0740003386945412
CHN,China,1950,.0684396295250144
CHN,China,1955,.0842840671272397
CHN,China,1960,.0766132315417635
CHN,China,1965,.1065748202324266
CHN,China,1970,.1193180116586749
CHN,China,1975,.1290795742360054
CHN,China,1980,.167331643529854
CHN,China,1985,.1797034052496734
CHN,China,1990,.1853837529562194
CHN,China,1995,.2076064757062263
CHN,China,2000,.2235176815354067
CHN,China,2005,.2435417034453724
CHN,China,2010,.2588047708941529
CHN,China,2015,.2635133822516104
CHN,China,2020,.2572684124534212
CIV,Costa de Marfil,1870,.0248528624524756
CIV,Costa de Marfil,1880,.0269780379376947
CIV,Costa de Marfil,1890,.0289338661531652
CIV,Costa de Marfil,1900,.0306887882036968
CIV,Costa de Marfil,1913,.0360829559570931
CIV,Costa de Marfil,1925,.0366986007937268
CIV,Costa de Marfil,1929,.0388637494294651
CIV,Costa de Marfil,1933,.0400389162672607
CIV,Costa de Marfil,1938,.0422427725914013
CIV,Costa de Marfil,1950,.0537861058037902
CIV,Costa de Marfil,1955,.0608401398217965
CIV,Costa de Marfil,1960,.0761735573670304
CIV,Costa de Marfil,1965,.0900420070868915
CIV,Costa de Marfil,1970,.1034051564815744
CIV,Costa de Marfil,1975,.123994418125493
CIV,Costa de Marfil,1980,.1515184042129981
CIV,Costa de Marfil,1985,.1629392465918137
CIV,Costa de Marfil,1990,.16842265592986
CIV,Costa de Marfil,1995,.1782040007026037
CIV,Costa de Marfil,2000,.1757882570719508
CIV,Costa de Marfil,2005,.211112113698405
CIV,Costa de Marfil,2010,.2266454931144829
CIV,Costa de Marfil,2015,.2590828170792901
CIV,Costa de Marfil,2020,.2640536732885589
CMR,Camerún,1870,.0190282558781711
CMR,Camerún,1880,.0192557763957942
CMR,Camerún,1890,.0189332042879016
CMR,Camerún,1900,.0222955771132718
CMR,Camerún,1913,.0243679624615097
CMR,Camerún,1925,.0241745181375633
CMR,Camerún,1929,.0248114995381579
CMR,Camerún,1933,.027159155961962
CMR,Camerún,1938,.0357656487493388
CMR,Camerún,1950,.0624089381175635
CMR,Camerún,1955,.0742068679851127
CMR,Camerún,1960,.0962028713094947
CMR,Camerún,1965,.1012066633313368
CMR,Camerún,1970,.1104517710827511
CMR,Camerún,1975,.124716594355428
CMR,Camerún,1980,.1437154286577214
CMR,Camerún,1985,.1692963254172692
CMR,Camerún,1990,.1832101435419387
CMR,Camerún,1995,.1877981317965215
CMR,Camerún,2000,.1947652397766725
CMR,Camerún,2005,.2055928261810831
CMR,Camerún,2010,.2180176988002244
CMR,Camerún,2015,.2316116772621596
CMR,Camerún,2020,.2207294603872291
COD,República Democrática del Congo,1870,.0175710546851234
COD,República Democrática del Congo,1880,.0170530587672703
COD,República Democrática del Congo,1890,.0180740317034475
COD,República Democrática del Congo,1900,.0197786107367295
COD,República Democrática del Congo,1913,.0331877483683714
COD,República Democrática del Congo,1925,.0327311638253783
COD,República Democrática del Congo,1929,.0388385613019151
COD,República Democrática del Congo,1933,.0397577680677514
COD,República Democrática del Congo,1938,.0481412776800709
COD,República Democrática del Congo,1950,.0624737696148807
COD,República Democrática del Congo,1955,.0676425493166537
COD,República Democrática del Congo,1960,.1010815262801858
COD,República Democrática del Congo,1965,.0967224930654183
COD,República Democrática del Congo,1970,.0770173476252521
COD,República Democrática del Congo,1975,.0851351837360514
COD,República Democrática del Congo,1980,.0895247432527631
COD,República Democrática del Congo,1985,.0973231605701458
COD,República Democrática del Congo,1990,.1145898179166554
COD,República Democrática del Congo,1995,.0993746215035123
COD,República Democrática del Congo,2000,.1113684122511032
COD,República Democrática del Congo,2005,.1331010524863441
COD,República Democrática del Congo,2010,.153918454244777
COD,República Democrática del Congo,2015,.1766429186020699
COD,República Democrática del Congo,2020,.1972491601298774
COG,Congo,1870,.0236866242722956
COG,Congo,1880,.0260114553510042
COG,Congo,1890,.0280512479560721
COG,Congo,1900,.0298478557862276
COG,Congo,1913,.0369477545768113
COG,Congo,1925,.0367038233881783
COG,Congo,1929,.0356622946649298
COG,Congo,1933,.0428193416654655
COG,Congo,1938,.0519949381250411
COG,Congo,1950,.0908054714368682
COG,Congo,1955,.0995656437860475
COG,Congo,1960,.1221500052552503
COG,Congo,1965,.115597661376109
COG,Congo,1970,.09198845698349
COG,Congo,1975,.1189123937465729
COG,Congo,1980,.1429209807126233
COG,Congo,1985,.1568080941015209
COG,Congo,1990,.1806596438987379
COG,Congo,1995,.2572690792448912
COG,Congo,2000,.1829803654001503
COG,Congo,2005,.205883465477905
COG,Congo,2010,.2144137044287273
COG,Congo,2015,.2282062275184215
COG,Congo,2020,.22761964518877
COL,Colombia,1870,.0668720250512905
COL,Colombia,1880,.077262329409932
COL,Colombia,1890,.0783451710696812
COL,Colombia,1900,.0727710119319676
COL,Colombia,1913,.1052305067179089
COL,Colombia,1925,.1290299349909116
COL,Colombia,1929,.1361851737287574
COL,Colombia,1933,.1444116932808628
COL,Colombia,1938,.1533345382933938
COL,Colombia,1950,.1435739856380051
COL,Colombia,1955,.1759848837830618
COL,Colombia,1960,.2308898816138943
COL,Colombia,1965,.2422148675127872
COL,Colombia,1970,.2542859328434819
COL,Colombia,1975,.2820708221586257
COL,Colombia,1980,.2906629953165162
COL,Colombia,1985,.3200902041369143
COL,Colombia,1990,.335076000431341
COL,Colombia,1995,.3800139049625622
COL,Colombia,2000,.3931758615339144
COL,Colombia,2005,.3965759544393138
COL,Colombia,2010,.4488969795890208
COL,Colombia,2015,.4711842281975159
COL,Colombia,2020,.4736231644146509
CRI,Costa Rica,1870,
CRI,Costa Rica,1880,
CRI,Costa Rica,1890,
CRI,Costa Rica,1900,
CRI,Costa Rica,1913,.1329078892635182
CRI,Costa Rica,1925,.1541195703619171
CRI,Costa Rica,1929,.1603223561027454
CRI,Costa Rica,1933,.1720271192628022
CRI,Costa Rica,1938,.184073314637119
CRI,Costa Rica,1950,.2576623151068357
CRI,Costa Rica,1955,.2938667122168462
CRI,Costa Rica,1960,.3062701322498195
CRI,Costa Rica,1965,.3275865318639877
CRI,Costa Rica,1970,.341013081156578
CRI,Costa Rica,1975,.3791003262578206
CRI,Costa Rica,1980,.4111658266203892
CRI,Costa Rica,1985,.4357768755765972
CRI,Costa Rica,1990,.4700382210355963
CRI,Costa Rica,1995,.4862974885882309
CRI,Costa Rica,2000,.5081065566185977
CRI,Costa Rica,2005,.5458894597234941
CRI,Costa Rica,2010,.5677498350874306
CRI,Costa Rica,2015,.5833818576530985
CRI,Costa Rica,2020,.5879150112937093
CSK,Checoslovaquia,1870,.1534223878472127
CSK,Checoslovaquia,1880,.1603754112207794
CSK,Checoslovaquia,1890,.1718667521490407
CSK,Checoslovaquia,1900,.1894732271822258
CSK,Checoslovaquia,1913,.2119254457929861
CSK,Checoslovaquia,1925,.3183339153898579
CSK,Checoslovaquia,1929,.3407420875617034
CSK,Checoslovaquia,1933,.3375779030290492
CSK,Checoslovaquia,1938,.3509228398236912
CSK,Checoslovaquia,1950,.1978341694391554
CSK,Checoslovaquia,1955,.2019046377192345
CSK,Checoslovaquia,1960,.2376971458551622
CSK,Checoslovaquia,1965,.253088735197405
CSK,Checoslovaquia,1970,.250311242268659
CSK,Checoslovaquia,1975,.2554395852111686
CSK,Checoslovaquia,1980,.2777989531012541
CSK,Checoslovaquia,1985,.2841316780742619
CSK,Checoslovaquia,1990,.5168642368032076
CSK,Checoslovaquia,1995,.5754407328531235
CSK,Checoslovaquia,2000,.5941184312140043
CSK,Checoslovaquia,2005,.621348313614195
CSK,Checoslovaquia,2010,.6432068330141371
CSK,Checoslovaquia,2015,.6840244605196244
CSK,Checoslovaquia,2020,.690929862788194
CUB,Cuba,1870,.064243695065612
CUB,Cuba,1880,.0709709354650753
CUB,Cuba,1890,.0839366649853078
CUB,Cuba,1900,.0936068390817128
CUB,Cuba,1913,.1327209839560517
CUB,Cuba,1925,.1591093905651304
CUB,Cuba,1929,.1591157544632945
CUB,Cuba,1933,.1585539600506529
CUB,Cuba,1938,.180767644736994
CUB,Cuba,1950,.2469901893327495
CUB,Cuba,1955,.2058598212834087
CUB,Cuba,1960,.1617408241014299
CUB,Cuba,1965,.1598877671492556
CUB,Cuba,1970,.1701003332377455
CUB,Cuba,1975,.1799892550955176
CUB,Cuba,1980,.215569133336826
CUB,Cuba,1985,.2299371232862087
CUB,Cuba,1990,.2388054720168002
CUB,Cuba,1995,.2501756866721819
CUB,Cuba,2000,.2704324836188359
CUB,Cuba,2005,.2900379202384716
CUB,Cuba,2010,.319248033551459
CUB,Cuba,2015,.3575172639841155
CUB,Cuba,2020,.375941212421151
CYP,Chipre,1870,
CYP,Chipre,1880,
CYP,Chipre,1890,
CYP,Chipre,1900,
CYP,Chipre,1913,.10241015214232
CYP,Chipre,1925,.1317413324149071
CYP,Chipre,1929,.1407678743616161
CYP,Chipre,1933,.1389600342689143
CYP,Chipre,1938,.1483007840862545
CYP,Chipre,1950,.2041846522193635
CYP,Chipre,1955,.2105013312091625
CYP,Chipre,1960,.2682760627963102
CYP,Chipre,1965,.3275780320031995
CYP,Chipre,1970,.3481579858829729
CYP,Chipre,1975,.375304473353203
CYP,Chipre,1980,.4170287778645735
CYP,Chipre,1985,.4582429829234553
CYP,Chipre,1990,.4707485133433177
CYP,Chipre,1995,.5002005374039546
CYP,Chipre,2000,.5310099282233037
CYP,Chipre,2005,.5446843126219075
CYP,Chipre,2010,.6106261297244351
CYP,Chipre,2015,.6842110692286086
CYP,Chipre,2020,.7145926757224194
DEU,Alemania,1870,.1789081172512095
DEU,Alemania,1880,.1972730739950576
DEU,Alemania,1890,.2167833672676231
DEU,Alemania,1900,.2384134216625644
DEU,Alemania,1913,.2580970519502419
DEU,Alemania,1925,.344510160067148
DEU,Alemania,1929,.3624781546086656
DEU,Alemania,1933,.2232983698364424
DEU,Alemania,1938,.1612291296597858
DEU,Alemania,1950,.4608289536026434
DEU,Alemania,1955,.4938882839564231
DEU,Alemania,1960,.5192052308372549
